fec_id,name,state,district,party,office,incumbent_challenge,candidate_status,bioguide_id,ballotpedia_id,govtrack_id,twitter_name,score_norm_abs,partisan_score_twitter,partisan_score_nominate,partisan_score_govtrack,compete_ideology,compete_cookpvi,compete_eff_gap
H2OH09189,"RIEDEL, CRAIG",OH,09,REPUBLICAN PARTY,House,Challenger,N,NA,Craig_Riedel,NA,NA,NA,NA,NA,NA,0.23557835712961794,3,0.04113608936458589
H2TX12119,"RIEG, ALYSIA",TX,12,REPUBLICAN PARTY,House,Challenger,N,NA,Alysia_Rieg,NA,alysiarieg,NA,NA,NA,NA,0.40588967118318786,12,0.03810840129074755
H2IN03210,"RIESEN, CORY",IN,03,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5151552350699122,18,0.059992155908548186
H2CA08255,"RILEY, CHRISTOPHER",CA,08,DEMOCRATIC PARTY,House,Challenger,N,NA,Christopher_Riley_(California),NA,rileyforca8,NA,NA,NA,NA,0.3510006221323474,26,0.17807086921079493
H8NY22177,"RILEY, JOSH",NY,19,DEMOCRATIC PARTY,House,Challenger,N,NA,Josh_Riley,NA,NA,NA,NA,NA,NA,0.028338741780904675,0,0.0554075974110944
H4DC00092,"RIMENSNYDER, NELSON F",DC,00,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.7813586635632515,NA,0.02845137151032083
H2TX66016,"RINGNESS, JESSE",TX,66,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H2CA42163,"RIOS, ANGEL ANTHONY MR.",CA,42,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.44694228816704074,22,0.1524285511660667
H2NC12211,"RIOS, FRANCISCO",NC,09,REPUBLICAN PARTY,House,Challenger,C,NA,Francisco_Rios,NA,riosvote,NA,NA,NA,NA,0.33752539143538574,6,0.16408570763520014
H2OH12126,"RIPPEL-ELTON, AMY MRS.",OH,12,DEMOCRATIC PARTY,House,Challenger,N,NA,Amy_Rippel-Elton,NA,NA,NA,NA,NA,NA,0.49439226974085737,18,0.08337599791638345
H0NJ10216,"RIVERA, ANA ISABEL",NJ,08,REPUBLICAN PARTY,House,Open seat,N,NA,Ana_Rivera,NA,NA,NA,NA,NA,NA,0.5459942458198561,22,0.01629038374439768
H2NY10324,"RIVERA, CARLINA",NY,10,DEMOCRATIC PARTY,House,Challenger,P,NA,Carlina_Rivera,NA,cmcarlinarivera,0.9503065180453952,0.949317738791423,NA,NA,0.6289638789079699,35,0.012299391598018667
H2NY10324,"RIVERA, CARLINA",NY,10,DEMOCRATIC PARTY,House,Challenger,P,NA,Carlina_Rivera,NA,carlinarivera,0.9503065180453952,0.949317738791423,NA,NA,0.6289638789079699,35,0.012299391598018667
H2VA03088,"RIVERA, LUIS ENRIQUE",VA,03,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.057986193668652874,17,0.11381827204604984
H2NJ11202,"RIZZO, PHIL",NJ,07,REPUBLICAN PARTY,House,Challenger,P,NA,Philip_Rizzo,NA,jerseyrizzo,0.7868222851348758,0.2553606237816764,NA,NA,0.04485647061384901,1,0.12690306792294886
H0RI02246,"ROBBIO, DONALD F.",RI,02,REPUBLICAN PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA,NA,0.25506463780117306,4,0.07802694201545968
H2NC02311,"ROBERSON, CHARLES BRENT",NC,01,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.3268098698850086,2,0.06372594659928543
H2MI13295,"ROBERSON, PORTIA",MI,13,DEMOCRATIC PARTY,House,Challenger,C,NA,Portia_Roberson,NA,plroberson,NA,NA,NA,NA,0.19525271000859745,23,0.04097578634380048
H2MI13295,"ROBERSON, PORTIA",MI,13,DEMOCRATIC PARTY,House,Challenger,C,NA,Portia_Roberson,NA,portiaforcong13,NA,NA,NA,NA,0.19525271000859745,23,0.04097578634380048
H2NC02253,"ROBERSON, SANDY",NC,02,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.1231369875900652,12,0.13688487668361637
H2OK02216,"ROBERTS, DUSTIN",OK,02,REPUBLICAN PARTY,House,Open seat,P,NA,Dustin_Roberts,NA,dustinrobertsok,NA,NA,NA,NA,0.699585452647437,29,0.035012250606731694
H2AL05169,"ROBERTS, JOHN",AL,05,REPUBLICAN PARTY,House,Open seat,C,NA,John_Roberts_(Alabama),NA,johnrobertsal,0.8412021563988343,0.3031189083820663,NA,NA,0.5299661045787885,17,0.10497723630795623
H2CA12182,"ROBERTS, JOSEPH C MR.",CA,12,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.8610072602336993,40,0.14119516416349742
H2OK03115,"ROBERTS, KEVIN SEAN",OK,03,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.5662760461508851,24,0.026596194126804515
H2FL07263,"ROBERTS, RUSSELL L. MR.",FL,07,REPUBLICAN PARTY,House,Open seat,P,NA,Russell_Roberts_(Florida),NA,rustyrobertsfl,NA,NA,NA,NA,0.12483361707508589,5,0.1253252951777905
H2NY22204,"ROBERTS, SAM",NY,22,DEMOCRATIC PARTY,House,Challenger,C,NA,Sam_Roberts,NA,samrobertsny,NA,NA,NA,NA,0.04368515652560512,1,0.06022096192001433
H8OH06133,"ROBERTS, SHAWNA",OH,06,DEMOCRATIC PARTY,House,Challenger,N,NA,Shawna_Roberts,NA,NA,NA,NA,NA,NA,0.5004649105446504,16,0.08504883396390311
H2MO01229,"ROBERTS, STEVEN C",MO,01,DEMOCRATIC PARTY,House,Challenger,P,NA,Steve_Roberts_(Missouri_state_legislator),NA,robertsforstl,0.7682544592587874,0.24561403508771928,NA,NA,0.28781828653054686,27,0.02564169307548142
H2FL04153,"ROBERTSON, AL",FL,04,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.397807669980234,6,0.06064659817269164
H0TX03104,"ROBERTSON, AL D",TX,03,DEMOCRATIC PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA,NA,0.32315698371500745,11,0.18889360071954073
H2OR01299,"ROBERTSON, CHRISTIAN",OR,01,DEMOCRATIC PARTY,House,Challenger,N,NA,Christian_Robertson,NA,NA,NA,NA,NA,NA,0.4458150193449525,18,0.05686474672801455
H2NV03153,"ROBERTSON, MARK",NV,01,REPUBLICAN PARTY,House,Challenger,N,NA,Mark_Robertson_(Nevada),NA,robertsonfornv,0.8903475360016779,0.449317738791423,NA,NA,0.07214855792543051,3,0.05109228600827812
H2NC04184,"ROBERTSON, NAT",NC,04,REPUBLICAN PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA,NA,0.1310648355525008,16,0.03157064437187653
H2GA02171,"ROBERTSON, RICHARD M",GA,02,REPUBLICAN PARTY,House,Challenger,C,NA,Richard_Robertson_(Georgia),NA,NA,NA,NA,NA,NA,0.31904974587352575,3,0.13354359183267533
H2FL03205,"ROBINSON, ANDREW PRESTON MR.",FL,03,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.3789789030138697,9,0.11598345008054183
H2NY10142,"ROBINSON, BRIAN JEFFREY",NY,10,DEMOCRATIC PARTY,House,Challenger,P,NA,Brian_Robinson,NA,votebrian,0.8204803039451949,0.28460038986354774,NA,NA,0.6289638789079699,35,0.012299391598018667
H2OK02331,"ROBINSON, BULLDOG BEN",OK,02,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.699585452647437,29,0.035012250606731694
H2NC10124,"ROBINSON, GARY THOMAS",NC,10,REPUBLICAN PARTY,House,Challenger,P,NA,Gary_Robinson,NA,NA,NA,NA,NA,NA,0.6689401617563102,22,0.1313086182229616
H2CT34016,"ROBINSON, TIMOTHY BRENT MR",CT,34,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H2PA02162,"ROBLES, ALBERT IVAN",PA,02,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.2633269883720216,20,0.088665109607775
H2MD08183,"ROCA, MARIELA",MD,06,REPUBLICAN PARTY,House,Challenger,N,NA,Mariela_Roca,NA,NA,NA,NA,NA,NA,0.014682764255920855,2,0.07396315620907612
H4TX30067,"ROCELLERPITTS, ANGEIGH JEANNEAN",TX,30,REPUBLICAN PARTY,House,Challenger,N,NA,Angeigh_Roc'ellerpitts,NA,NA,NA,NA,NA,NA,0.0438494361894598,27,0.08342718972371006
H2CA46164,"ROCHA JR., FELIX",CA,46,REPUBLICAN PARTY,House,Challenger,N,NA,Felix_Rocha,NA,NA,NA,NA,NA,NA,0.2685187170490755,15,0.1270525530760119
H2MI06125,"ROCHA, JON",MI,06,REPUBLICAN PARTY,House,Open seat,C,NA,NA,NA,NA,NA,NA,NA,NA,0.2733292586112209,11,0.09416676937724583
H2CA50208,"ROCHA, JOSEPH C.",CA,50,DEMOCRATIC PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.27961814864775325,14,0.13397968415294623
H2TX30236,"RODGERS, JAMES BYRON MR.",TX,30,REPUBLICAN PARTY,House,Open seat,P,NA,James_Rodgers,NA,drjamesbrodgers,0.40423186180118886,0.10526315789473684,NA,NA,0.0438494361894598,27,0.08342718972371006
H2TX30236,"RODGERS, JAMES BYRON MR.",TX,30,REPUBLICAN PARTY,House,Open seat,P,NA,James_Rodgers,NA,rodgerstx30,0.40423186180118886,0.10526315789473684,NA,NA,0.0438494361894598,27,0.08342718972371006
H2PA03137,"RODILL, AUSTIN MR.",PA,03,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.7489411544483338,39,0.2216616231674513
H2MA08082,"RODRIGUES, HAMILTON SOARES",MA,08,REPUBLICAN PARTY,House,Challenger,P,NA,Hamilton_Soares_Rodrigues,NA,NA,NA,NA,NA,NA,0.4973695656194107,15,0.08135279411418989
H2CA49242,"RODRIGUEZ, CHRISTOPHER",CA,49,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.09305270047893477,3,0.19371669487180787
H2TX35136,"RODRIGUEZ, EDUARDO R.",TX,35,DEMOCRATIC PARTY,House,Challenger,P,NA,Eddie_Rodriguez,NA,eddiefortexas,0.9036963545246578,0.6062378167641326,NA,NA,0.10090889196192365,21,0.03737369305455727
H2TX34154,"RODRIGUEZ, JAIME ALFONSO MR.",TX,34,DEMOCRATIC PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.09976451931744257,9,0.10850680973078071
H2CO08129,"RODRIGUEZ, JOSHUA",CO,04,LIBERTARIAN PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA,NA,0.3001174428038287,13,0.07551791388509901
H2TX02128,"RODRIGUEZ, LUCIA S",TX,02,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.4359109146323037,15,0.07361820341837869
H2TX35250,"RODRIGUEZ, MICHAEL",TX,35,REPUBLICAN PARTY,House,Challenger,N,NA,Michael_Rodriguez_(Texas),NA,NA,NA,NA,NA,NA,0.10090889196192365,21,0.03737369305455727
H0TX34018,"RODRIGUEZ, OSBERT GAMALIEL",TX,34,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.09976451931744257,9,0.10850680973078071
H2TX28115,"RODRIGUEZ, ROLANDO D MR.",TX,28,REPUBLICAN PARTY,House,Challenger,C,NA,Rolando_Rodriguez,NA,rolando4usd28,NA,NA,NA,NA,0.21617159282816045,3,0.0922577078069151
H2AZ09159,"RODRIGUEZ, SAUL A",AZ,09,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5633112522380899,16,0.12402922474702936
H2CA28170,"RODRIGUEZ, TONY",CA,30,INDEPENDENT,House,Challenger,N,NA,Tony_Rodriguez,NA,forrodriguezd28,NA,NA,NA,NA,0.5833447755630513,23,0.08767411367434116
H2WI01100,"ROE, ANN",WI,01,DEMOCRATIC PARTY,House,Challenger,P,NA,Ann_Roe,NA,annsroe,NA,NA,NA,NA,0.14899816592088588,3,0.07675617428063203
H2MI10143,"ROGENSUES, ANGELA",MI,10,DEMOCRATIC PARTY,House,Challenger,P,NA,Angela_Rogensues,NA,angelarogensues,NA,NA,NA,NA,0.157347237576847,3,0.05379316569796383
H0DE00159,"ROGERS, DAVID L.",DE,00,OTHER,House,Challenger,N,NA,David_Rogers_(Delaware),NA,NA,NA,NA,NA,NA,0.00684703510855833,7,0.07837484453991977
H6OK03165,"ROGERS, EVELYN L (LOUISE)",OK,01,INDEPENDENT,House,Challenger,N,NA,Evelyn_Rogers,NA,NA,NA,NA,NA,NA,0.361541511231644,14,0.45643742827492556
H0KY05015,"ROGERS, HAROLD DALLAS",KY,05,REPUBLICAN PARTY,House,Incumbent,N,R000395,Hal_Rogers,400340,rephalrogers,NA,NA,0.338,0.05177193312074557,0.7011841317206993,32,0.13597522726980088
H0KY05015,"ROGERS, HAROLD DALLAS",KY,05,REPUBLICAN PARTY,House,Incumbent,N,R000395,Hal_Rogers,400340,halrogersky5,NA,NA,0.338,0.05177193312074557,0.7011841317206993,32,0.13597522726980088
H2AL03032,"ROGERS, MICHAEL",AL,03,REPUBLICAN PARTY,House,Incumbent,C,R000575,Mike_Rogers_(Alabama),400341,repmikerogersal,0.9064382707070766,0.6423001949317739,0.362,0.1062721433076652,0.6085944064123547,19,0.06195404785221661
H2AL03032,"ROGERS, MICHAEL",AL,03,REPUBLICAN PARTY,House,Incumbent,C,R000575,Mike_Rogers_(Alabama),400341,mikerogerscamp,0.9064382707070766,0.6423001949317739,0.362,0.1062721433076652,0.6085944064123547,19,0.06195404785221661
H8WI04069,"ROGERS, TIM",WI,04,REPUBLICAN PARTY,House,Challenger,N,NA,Tim_Rogers_(Wisconsin),NA,NA,NA,NA,NA,NA,0.32280258076319857,25,0.020935292126129244
H2NJ08257,"ROJAS, RICARDO LUIS",NJ,08,DEMOCRATIC PARTY,House,Open seat,P,NA,NA,NA,NA,NA,NA,NA,NA,0.5459942458198561,22,0.01629038374439768
H2CA42205,"ROLLINS, WILL",CA,41,DEMOCRATIC PARTY,House,Challenger,P,NA,Will_Rollins,NA,willrollinsca,0.749165895984103,0.23586744639376217,NA,NA,0.0010426636574154546,3,0.13061545821592965
H2FL05242,"ROMDCELLY, DAMASCUS",FL,05,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.35716895551157757,11,0.07951313308826236
H0NH01258,"RONDEAU, KEVIN",NH,01,REPUBLICAN PARTY,House,Challenger,N,NA,Kevin_Rondeau,NA,congressman4u,NA,NA,NA,NA,0.010310916096510914,0,0.10938805171201105
H2MT02134,"RONNING, PENNY",MT,00,DEMOCRATIC PARTY,House,Challenger,P,NA,Penny_Ronning,NA,pennyronning,0.9386188366275432,0.8820662768031189,NA,NA,0.5445717216126622,6,0.14002288476217828
H2MT02134,"RONNING, PENNY",MT,00,DEMOCRATIC PARTY,House,Challenger,P,NA,Penny_Ronning,NA,pennyronning,0.9386188366275432,0.8820662768031189,NA,NA,0.5445717216126622,16,0.14002288476217828
H2MT02134,"RONNING, PENNY",MT,00,DEMOCRATIC PARTY,House,Challenger,P,NA,Penny_Ronning,NA,pennyronning,0.9386188366275432,0.8820662768031189,NA,NA,0.5713339136989228,6,0.14002288476217828
H2MT02134,"RONNING, PENNY",MT,00,DEMOCRATIC PARTY,House,Challenger,P,NA,Penny_Ronning,NA,pennyronning,0.9386188366275432,0.8820662768031189,NA,NA,0.5713339136989228,16,0.14002288476217828
H2MT02134,"RONNING, PENNY",MT,00,DEMOCRATIC PARTY,House,Challenger,P,NA,Penny_Ronning,NA,penny4congress,0.9386188366275432,0.8820662768031189,NA,NA,0.5445717216126622,6,0.14002288476217828
H2MT02134,"RONNING, PENNY",MT,00,DEMOCRATIC PARTY,House,Challenger,P,NA,Penny_Ronning,NA,penny4congress,0.9386188366275432,0.8820662768031189,NA,NA,0.5445717216126622,16,0.14002288476217828
H2MT02134,"RONNING, PENNY",MT,00,DEMOCRATIC PARTY,House,Challenger,P,NA,Penny_Ronning,NA,penny4congress,0.9386188366275432,0.8820662768031189,NA,NA,0.5713339136989228,6,0.14002288476217828
H2MT02134,"RONNING, PENNY",MT,00,DEMOCRATIC PARTY,House,Challenger,P,NA,Penny_Ronning,NA,penny4congress,0.9386188366275432,0.8820662768031189,NA,NA,0.5713339136989228,16,0.14002288476217828
H2MT02183,"ROOTS, ROGER",MT,00,LIBERTARIAN PARTY,House,Challenger,N,NA,Roger_Roots,NA,rogerroots,NA,NA,NA,NA,0.5445717216126622,6,0.14002288476217828
H2MT02183,"ROOTS, ROGER",MT,00,LIBERTARIAN PARTY,House,Challenger,N,NA,Roger_Roots,NA,rogerroots,NA,NA,NA,NA,0.5445717216126622,16,0.14002288476217828
H2MT02183,"ROOTS, ROGER",MT,00,LIBERTARIAN PARTY,House,Challenger,N,NA,Roger_Roots,NA,rogerroots,NA,NA,NA,NA,0.5713339136989228,6,0.14002288476217828
H2MT02183,"ROOTS, ROGER",MT,00,LIBERTARIAN PARTY,House,Challenger,N,NA,Roger_Roots,NA,rogerroots,NA,NA,NA,NA,0.5713339136989228,16,0.14002288476217828
H2FL11109,"ROSADO, ANTONIO LUIS SR",FL,11,UNAFFILIATED,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.26426404649696345,8,0.07823800076996165
H2CA13107,"ROSARIO-SIGALA, ANGELINA",CA,13,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.11261218083000601,4,0.16442122681784235
H8TN06094,"ROSE, JOHN W.",TN,06,REPUBLICAN PARTY,House,Incumbent,C,R000612,John_Rose_(Tennessee),412818,repjohnrose,0.9347804250437288,0.8450292397660819,0.674,0.3045808184922163,0.5795679047979896,17,0.016908642940542336
H8TN06094,"ROSE, JOHN W.",TN,06,REPUBLICAN PARTY,House,Incumbent,C,R000612,John_Rose_(Tennessee),412818,johnrosefortn,0.9347804250437288,0.8450292397660819,0.674,0.3045808184922163,0.5795679047979896,17,0.016908642940542336
H2NY11140,"ROSE, MAX",NY,11,DEMOCRATIC PARTY,House,Challenger,P,NA,Max_Rose,NA,maxrose4ny,0.8011612183806617,0.26900584795321636,NA,NA,0.16435083327276223,6,0.060127655594763456
H2TX17100,"ROSENBERGER, ROB",TX,17,REPUBLICAN PARTY,House,Challenger,N,NA,Robert_Rosenberger_(Texas),NA,NA,NA,NA,NA,NA,0.5061947914830223,14,0.10448338079349069
H4MT00050,"ROSENDALE, MATT MR.",MT,00,REPUBLICAN PARTY,House,Incumbent,C,R000103,Matt_Rosendale,456830,mattformontana,0.914517357036164,0.695906432748538,0.756,0.5045492752269713,0.5445717216126622,6,0.14002288476217828
H4MT00050,"ROSENDALE, MATT MR.",MT,00,REPUBLICAN PARTY,House,Incumbent,C,R000103,Matt_Rosendale,456830,mattformontana,0.914517357036164,0.695906432748538,0.756,0.5045492752269713,0.5445717216126622,16,0.14002288476217828
H4MT00050,"ROSENDALE, MATT MR.",MT,00,REPUBLICAN PARTY,House,Incumbent,C,R000103,Matt_Rosendale,456830,mattformontana,0.914517357036164,0.695906432748538,0.756,0.5045492752269713,0.5713339136989228,6,0.14002288476217828
H4MT00050,"ROSENDALE, MATT MR.",MT,00,REPUBLICAN PARTY,House,Incumbent,C,R000103,Matt_Rosendale,456830,mattformontana,0.914517357036164,0.695906432748538,0.756,0.5045492752269713,0.5713339136989228,16,0.14002288476217828
H4MT00050,"ROSENDALE, MATT MR.",MT,00,REPUBLICAN PARTY,House,Incumbent,C,R000103,Matt_Rosendale,456830,reprosendale,0.914517357036164,0.695906432748538,0.756,0.5045492752269713,0.5445717216126622,6,0.14002288476217828
H4MT00050,"ROSENDALE, MATT MR.",MT,00,REPUBLICAN PARTY,House,Incumbent,C,R000103,Matt_Rosendale,456830,reprosendale,0.914517357036164,0.695906432748538,0.756,0.5045492752269713,0.5445717216126622,16,0.14002288476217828
H4MT00050,"ROSENDALE, MATT MR.",MT,00,REPUBLICAN PARTY,House,Incumbent,C,R000103,Matt_Rosendale,456830,reprosendale,0.914517357036164,0.695906432748538,0.756,0.5045492752269713,0.5713339136989228,6,0.14002288476217828
H4MT00050,"ROSENDALE, MATT MR.",MT,00,REPUBLICAN PARTY,House,Incumbent,C,R000103,Matt_Rosendale,456830,reprosendale,0.914517357036164,0.695906432748538,0.756,0.5045492752269713,0.5713339136989228,16,0.14002288476217828
H2OR05233,"ROSES, LAUREL",OR,05,REPUBLICAN PARTY,House,Challenger,P,NA,Laurel_Roses,NA,NA,NA,NA,NA,NA,0.07214594913777694,2,0.08333449711215893
H2IL01414,"ROSNER, TERRE LAYNG",IL,01,DEMOCRATIC PARTY,House,Open seat,C,NA,Terre_Layng_Rosner,NA,NA,NA,NA,NA,NA,0.22248137159433745,20,0.010039345239597987
H2MN05216,"ROSS, ALBERT",MN,05,DEMOCRATIC-FARMER-LABOR,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.6777559478670772,30,0.02393437811115638
H2VA07279,"ROSS, DAVID LEWIS",VA,07,REPUBLICAN PARTY,House,Challenger,C,NA,David_Ross_(Virginia),NA,ross4liberty,0.8911554982807006,0.4775828460038986,NA,NA,0.18910154950356017,1,0.11435503725394368
H0NC02125,"ROSS, DEBORAH",NC,02,DEMOCRATIC PARTY,House,Incumbent,C,R000305,Deborah_Ross,456831,repdeborahross,0.9573437249062068,0.9649122807017544,0.462,0.4891802294729436,0.1231369875900652,12,0.13688487668361637
H0NC02125,"ROSS, DEBORAH",NC,02,DEMOCRATIC PARTY,House,Incumbent,C,R000305,Deborah_Ross,456831,deborahrossnc,0.9573437249062068,0.9649122807017544,0.462,0.4891802294729436,0.1231369875900652,12,0.13688487668361637
H2FL15217,"ROSS, DENNIS",FL,15,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.14713006819142738,4,0.3330506535762966
H2OK03149,"ROSS, JEREMIAH A",OK,03,DEMOCRATIC PARTY,House,Challenger,N,NA,Jeremiah_Ross,NA,NA,NA,NA,NA,NA,0.5662760461508851,24,0.026596194126804515
H2KY04220,"ROTTINGHAUS, PATRICK JOSEPH",KY,04,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.43551336293842824,19,0.06413242607933448
H8CA48035,"ROUDA, HARLEY E JR",CA,47,DEMOCRATIC PARTY,House,Challenger,C,R000616,NA,412759,NA,NA,NA,NA,0.39557012317216667,0.22920906314372969,3,0.14120481606860397
H8CO03234,"ROUTLEDGE, ROOT",CO,03,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.39569425869509955,7,0.09947562722467802
H2NC07096,"ROUZER, DAVID",NC,07,REPUBLICAN PARTY,House,Incumbent,C,R000603,David_Rouzer,412641,repdavidrouzer,0.8927960688015484,0.49317738791423,0.56,0.45384851008342353,0.33099807515614543,8,0.1285937671467866
H2NC07096,"ROUZER, DAVID",NC,07,REPUBLICAN PARTY,House,Incumbent,C,R000603,David_Rouzer,412641,davidrouzer,0.8927960688015484,0.49317738791423,0.56,0.45384851008342353,0.33099807515614543,8,0.1285937671467866
H8TX21307,"ROY, CHIP",TX,21,REPUBLICAN PARTY,House,Incumbent,C,R000614,Chip_Roy,412826,chiproytx,0.9331019794557782,0.8313840155945419,0.8,0.5835131266160485,0.3206060358765124,13,0.09909487861201155
H8TX21307,"ROY, CHIP",TX,21,REPUBLICAN PARTY,House,Incumbent,C,R000614,Chip_Roy,412826,repchiproy,0.9331019794557782,0.8313840155945419,0.8,0.5835131266160485,0.3206060358765124,13,0.09909487861201155
H0TX34059,"ROYAL, CHRIS B.",TX,34,INDEPENDENT,House,Challenger,N,NA,Chris_Royal,NA,NA,NA,NA,NA,NA,0.09976451931744257,9,0.10850680973078071
H2CA33048,"ROYBAL-ALLARD, LUCILLE",CA,40,DEMOCRATIC PARTY,House,Incumbent,P,R000486,NA,400347,reproybalallard,0.889044447910755,0.4298245614035088,NA,0.7299009394880627,0.1577864028683904,2,0.1532417239956389
H0CA25139,"RUDNICK, FREDERICK D MR.",CA,27,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.046772429563753715,4,0.12893816572740194
H2IN01180,"RUIZ, DAVID BEN",IN,01,REPUBLICAN PARTY,House,Challenger,N,NA,David_Ruiz_(Indiana),NA,NA,NA,NA,NA,NA,0.1950821024282665,3,0.08885494994441161
H2MA08074,"RUIZ, MICHAEL",MA,08,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.4973695656194107,15,0.08135279411418989
H2CA36439,"RUIZ, RAUL DR.",CA,25,DEMOCRATIC PARTY,House,Incumbent,C,R000599,Raul_Ruiz,412519,repraulruizmd,0.8832452163623059,0.3996101364522417,0.248,0.493322436480928,0.13089488451600972,6,0.22535115733804453
H2CA36439,"RUIZ, RAUL DR.",CA,25,DEMOCRATIC PARTY,House,Incumbent,C,R000599,Raul_Ruiz,412519,dr_raulruiz,0.8832452163623059,0.3996101364522417,0.248,0.493322436480928,0.13089488451600972,6,0.22535115733804453
H2TN03250,"RUMBA, THOMAS M.",TN,03,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5286848506294755,19,0.04854344200189265
H2GA10190,"RUPERT, CHARLES V",GA,10,REPUBLICAN PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA,NA,0.41468658469405906,15,0.1995866504650406
H2MD02160,"RUPPERSBERGER, C. A. DUTCH",MD,02,DEMOCRATIC PARTY,House,Incumbent,C,R000576,Dutch_Ruppersberger,400349,call_me_dutch,0.9157083200188396,0.702729044834308,0.296,0.43953437803408946,0.09950198293817192,7,0.04442519346257536
H2MD02160,"RUPPERSBERGER, C. A. DUTCH",MD,02,DEMOCRATIC PARTY,House,Incumbent,C,R000576,Dutch_Ruppersberger,400349,godutchformd,0.9157083200188396,0.702729044834308,0.296,0.43953437803408946,0.09950198293817192,7,0.04442519346257536
H2IL01042,"RUSH, BOBBY LEE",IL,01,DEMOCRATIC PARTY,House,Incumbent,P,R000515,NA,400350,bobbyrushfor1st,0.9117298747169588,0.6754385964912281,NA,0.6591545464691533,0.22248137159433745,20,0.010039345239597987
H2IL01042,"RUSH, BOBBY LEE",IL,01,DEMOCRATIC PARTY,House,Incumbent,P,R000515,NA,400350,bobbylrush,0.9117298747169588,0.6754385964912281,NA,0.6591545464691533,0.22248137159433745,20,0.010039345239597987
H2NJ02219,"RUSH, CAROLYN",NJ,02,DEMOCRATIC PARTY,House,Challenger,P,NA,Carolyn_Rush,NA,carolynrush31,0.941592715848936,0.8966861598440545,NA,NA,0.12948645016261273,5,0.0637126258628606
H8CA46146,"RUSHMAN, ED",CA,46,NONE,House,Challenger,N,NA,Ed_Rushman,NA,rushthehouse,NA,NA,NA,NA,0.2685187170490755,15,0.1270525530760119
H2IN07187,"RUSK, TED",IN,07,LIBERTARIAN PARTY,House,Challenger,N,NA,Ted_Rusk_(Indiana),NA,NA,NA,NA,NA,NA,0.12879624982605575,19,0.11153370702684012
