,fec_id,name,state,district,party,office,incumbent_challenge,candidate_status,party_simple,key,ballotpedia,bioguide_id,twitter_name,twitter_id,twitter_status_tweet,twitter_status_name,twitter_status_id
5202,H6WA09025,"SMITH, D. ADAM",WA,9,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,d  smith,https://ballotpedia.org/Adam_Smith_(Washington),S000510,pohtaki,26275958,,,
5204,H2NY29076,"SMITH, DANIELLE LEYTON MR",NY,29,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,Other,danielle  smith,,,okpaforcongress,,No tweets found.,Name not found.,
5207,H6WY01082,"SMITH, DARIN DALE",WY,0,REPUBLICAN PARTY,House,Challenger,N,Republican,darin  smith,,,okpa,53967806,,,
5208,H2NC02238,"SMITH, ERICA DANETTE",NC,1,DEMOCRATIC PARTY,House,Challenger,P,Democrat,erica  smith,https://ballotpedia.org/Erica_Smith,,,,,,
5210,H2OR04202,"SMITH, G. TOMMY",OR,4,DEMOCRATIC PARTY,House,Open seat,N,Democrat,g  smith,https://ballotpedia.org/G._Tommy_Smith,,christineforfl,892432813487783936,,,
5211,H2TX14206,"SMITH, GINA DUNCKEL",TX,14,REPUBLICAN PARTY,House,Challenger,C,Republican,gina  smith,,,,,,,
5212,H2CO03203,"SMITH, GREGG HARRISON",CO,3,DEMOCRATIC PARTY,House,Challenger,C,Democrat,gregg  smith,,,olivera4congres,127102913,,,
5214,H2NJ03282,"SMITH, IAN",NJ,3,REPUBLICAN PARTY,House,Challenger,P,Republican,ian  smith,https://ballotpedia.org/Ian_Smith,,,,,,
5215,H2TX26176,"SMITH, ISAAC",TX,26,REPUBLICAN PARTY,House,Challenger,C,Republican,isaac  smith,https://ballotpedia.org/Isaac_Smith,,,,,,
5216,H4MO08162,"SMITH, JASON T",MO,8,REPUBLICAN PARTY,House,Incumbent,C,Republican,jason  smith,https://ballotpedia.org/Jason_Smith_(Missouri_representative),S001195,,,,,
5217,H2AL02190,"SMITH, JONATHAN",AL,2,LIBERTARIAN PARTY,House,Challenger,P,Other,jonathan  smith,,,alformontana,856320622024167425,,,
5219,H2OR06017,"SMITH, LORETTA",OR,6,DEMOCRATIC PARTY,House,Open seat,P,Democrat,loretta  smith,,,,,,,
5220,H2WI03155,"SMITH, MORGAN ANTHONNY",WI,3,LIBERTARIAN PARTY,House,Open seat,N,Other,morgan  smith,,,ilhanmn,783792992,,,
5222,H2VA02080,"SMITH, NEIL",VA,2,DEMOCRATIC PARTY,House,Challenger,N,Democrat,neil  smith,,,,,,,
5223,H0GA06226,"SMITH, PAULETTE MISS",GA,6,REPUBLICAN PARTY,House,Challenger,C,Republican,paulette  smith,https://ballotpedia.org/Paulette_Smith,,,,,,
5224,H0NC03149,"SMITH, SANDY",NC,1,REPUBLICAN PARTY,House,Challenger,N,Republican,sandy  smith,https://ballotpedia.org/Sandy_Smith_(North_Carolina),,iroghamatx,594041308,,,
5226,H2TX25301,"SMITH, TYLER RAY",TX,25,REPUBLICAN PARTY,House,Challenger,N,Republican,tyler  smith,,,,,,,
5227,H2MO02177,"SMITH, WESLEY GILMAN",MO,2,REPUBLICAN PARTY,House,Challenger,P,Republican,wesley  smith,https://ballotpedia.org/Wesley_Smith_(Missouri),,,,,,
5228,H6PA16320,"SMUCKER, LLOYD K.",PA,11,REPUBLICAN PARTY,House,Incumbent,C,Republican,lloyd  smucker,https://ballotpedia.org/Lloyd_Smucker,S001199,josiahoneilca,1479459791877537797,,,
5230,H2MO01195,"SNIDER, JAMES DAVID MR. 3",MO,1,REPUBLICAN PARTY,House,Challenger,N,Republican,james  snider,,,,,,,
5231,H2MO07176,"SNIDER, JUSTIN DALE",MO,7,REPUBLICAN PARTY,House,Open seat,N,Republican,justin  snider,,,,,,,
5232,H0PA02091,"SNOW, SALEM",PA,2,DEMOCRATIC PARTY,House,Challenger,N,Democrat,salem  snow,,,,,,,
5233,H2AK00507,"SNOWDEN, BRAD",AK,0,REPUBLICAN PARTY,House,Open seat,N,Republican,brad  snowden,https://ballotpedia.org/Brad_Snowden,,,,,,
5235,H2IN03202,"SNYDER, GARY",IN,3,DEMOCRATIC PARTY,House,Challenger,P,Democrat,gary  snyder,https://ballotpedia.org/Gary_Snyder_(Indiana),,ortega4congress,1413214113652740101,,,
5236,H2CO04144,"SODERBERG, MARIE K",CO,4,DEMOCRATIC PARTY,House,Challenger,N,Democrat,marie  soderberg,,,,,,,
5237,H2CO04136,"SODERBERG, MARIE KATHRYN",CO,4,DEMOCRATIC PARTY,House,Challenger,N,Democrat,marie  soderberg,,,fl9congress,1093694194525356032,,,
5239,H2IN09084,"SODREL, MICHAEL E",IN,9,REPUBLICAN PARTY,House,Open seat,P,Republican,michael  sodrel,https://ballotpedia.org/Mike_Sodrel,,,,,,
5240,H0KS01180,"SOETAERT, MICHAEL",KS,2,DEMOCRATIC PARTY,House,Challenger,N,Democrat,michael  soetaert,https://ballotpedia.org/Michael_Soetaert,,,,,,
5242,H2NY04236,"SOLAGES, CARRIÉ",NY,4,DEMOCRATIC PARTY,House,Challenger,P,Democrat,carri  solages,https://ballotpedia.org/Carrie_Solages,,oz2022us,1599746632702197760,No tweets found.,,
5244,H0MI06202,"SOLIS, JERRY",MI,6,REPUBLICAN PARTY,House,Open seat,C,Republican,jerry  solis,,,kypirateparty,1496686804501676037,,,
5245,H2CA16159,"SOLOMON, BENJAMIN THOMAS MR",CA,16,REPUBLICAN PARTY,House,Challenger,P,Republican,benjamin  solomon,https://ballotpedia.org/Benjamin_Solomon,,,,,,
5246,H2KY12017,"SOMMERS, PETER MR",KY,12,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,Other,peter  sommers,,,,,,,
5247,H2NJ06251,"SONI, INDER JIT",NJ,6,OTHER,House,Challenger,N,Other,inder  soni,,,,,,,
5248,H2FL22197,"SORENSEN, BEN",FL,23,DEMOCRATIC PARTY,House,Challenger,C,Democrat,ben  sorensen,https://ballotpedia.org/Benjamin_Samuel_Sorensen,,,,,,
5250,H2IL17147,"SORENSEN, ERIC",IL,17,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,eric  sorensen,https://ballotpedia.org/Eric_Sorensen,S001225,paula_overby,891863018195300353,,,
5252,H2FL11125,"SORIANO, GAVRIEL ELIYAHU",FL,11,REPUBLICAN PARTY,House,Challenger,P,Republican,gavriel  soriano,https://ballotpedia.org/Gavriel_Soriano,,repburgessowens,1344481217685692416,,,
5254,H2MA02085,"SOSSA-PAQUETTE, JEFF",MA,2,REPUBLICAN PARTY,House,Challenger,N,Republican,jeff  sossapaquette,https://ballotpedia.org/Jeffrey_Sossa-Paquette,,repburgessowens,1344481217685692416,,,
5255,H2TX34121,"SOTELO, PHILIP MR",TX,34,REPUBLICAN PARTY,House,Challenger,N,Republican,philip  sotelo,,,burgessowens,779104195,,,
5257,H6FL09179,"SOTO, DARREN",FL,9,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,darren  soto,https://ballotpedia.org/Darren_Soto,S001200,burgessowens,779104195,,,
5259,H2GA09226,"SOUTHER, BENJAMIN ODUM",GA,9,REPUBLICAN PARTY,House,Challenger,C,Republican,benjamin  souther,https://ballotpedia.org/Benjamin_Souther,,,,,,
5260,H2NC07153,"SOUTHWORTH-BECKWITH, MAXIMILLIAN",NC,3,REPUBLICAN PARTY,House,Challenger,C,Republican,maximillian  southworthbeckwith,,,pagan4congress,,No tweets found.,Name not found.,
5262,H0FL23090,"SPALDING, CARLA A",FL,25,REPUBLICAN PARTY,House,Challenger,N,Republican,carla  spalding,https://ballotpedia.org/Carla_Spalding,,,,,,
5263,H8VA07094,"SPANBERGER, ABIGAIL",VA,7,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,abigail  spanberger,https://ballotpedia.org/Abigail_Spanberger,S001209,,,,,
5264,H3HI02142,"SPARKS, STEVE",HI,2,DEMOCRATIC PARTY,House,Open seat,N,Democrat,steve  sparks,https://ballotpedia.org/Steven_Sparks,,,,,,
5265,H0IN05326,"SPARTZ, VICTORIA",IN,5,REPUBLICAN PARTY,House,Incumbent,C,Republican,victoria  spartz,https://ballotpedia.org/Victoria_Spartz,S000929,stevenpalazzo,116616867,,,
5267,H2IL01273,"SPAULDING, STEPHANY ROSE",IL,1,DEMOCRATIC PARTY,House,Open seat,C,Democrat,stephany  spaulding,,,sarahpalinusa,65493023,,,
5269,H2WA01245,"SPEARS, THOMAS WYLIE",WA,1,INDEPENDENT,House,Challenger,N,Other,thomas  spears,https://ballotpedia.org/Tom_Spears,,,,,,
5270,H2NC02188,"SPEER, RICHARD J",NC,10,REPUBLICAN PARTY,House,Challenger,P,Republican,richard  speer,https://ballotpedia.org/Richard_Speer,,frankpallone,31801993,,,
5272,H2NY10357,"SPEER, STEVE F.",NY,10,OTHER,House,Challenger,N,Other,steve  speer,,,pallonefornj,1265423480,,,
5275,H8CA12171,"SPEIER, JACKIE",CA,14,DEMOCRATIC PARTY,House,Incumbent,P,Democrat,jackie  speier,,S001175,frankpallone,31801993,,,
5277,H0FL24205,"SPICER, LAVERN",FL,24,REPUBLICAN PARTY,House,Challenger,P,Republican,lavern  spicer,https://ballotpedia.org/Lavern_Spicer,,teampallone,494196108,,,
5278,H2CA02217,"SPICER, REBECCA JUNE",CA,2,CONSERVATIVE PARTY,House,Challenger,N,Other,rebecca  spicer,,,,,,,
5279,H2NY13161,"SPIES, FRANCISCO A.",NY,13,DEMOCRATIC PARTY,House,Challenger,N,Democrat,francisco  spies,,,frankpallottanj,1111986921033605120,,,
5282,H2IL01406,"SPILLER, HOWARD L",IL,1,DEMOCRATIC PARTY,House,Open seat,N,Democrat,howard  spiller,,,ftpallotta,156747420,,,
5283,H2CA41132,"SPINNEY, BILL",CA,39,REPUBLICAN PARTY,House,Challenger,P,Republican,bill  spinney,https://ballotpedia.org/Bill_Spinney,,,,,,
5285,H2AZ08201,"SPREITZER, JEREMY",AZ,8,DEMOCRATIC PARTY,House,Challenger,N,Democrat,jeremy  spreitzer,https://ballotpedia.org/Jeremy_Spreitzer,,palmerforil,1406346913885130754,,,
5286,H2AZ08193,"SPREITZER, JEREMY",AZ,8,WRITE-IN,House,Challenger,N,Other,jeremy  spreitzer,,,,,,,
5288,H2NC01222,"SPRIGGS, JASON ALBERT",NC,1,DEMOCRATIC PARTY,House,Open seat,N,Democrat,jason  spriggs,,,donnieplmr,173684360,,,
5289,H2SC07207,"SPURLOCK, JEANETTE M",SC,7,REPUBLICAN PARTY,House,Challenger,N,Republican,jeanette  spurlock,,,,,,,
5291,H2TX22142,"SQUIRES, JAMES SCOTT",TX,22,DEMOCRATIC PARTY,House,Challenger,N,Democrat,james  squires,,,usrepgarypalmer,2861616083,,,
5292,H2TX03274,"SRIVASTAVA, SANDEEP KUMAR KUMAR",TX,3,DEMOCRATIC PARTY,House,Challenger,N,Democrat,sandeep  srivastava,https://ballotpedia.org/Sandeep_Srivastava,,palmer4alabama,2296943622,,,
5295,H2WA03126,"ST. JOHN, HEIDI",WA,3,REPUBLICAN PARTY,House,Challenger,P,Republican,heidi  john,https://ballotpedia.org/Heidi_St._John,,repdonaldpayne,1155335864,,,
5296,H2AZ04192,"STAHL, JUDITH",AZ,4,DEMOCRATIC PARTY,House,Challenger,C,Democrat,judith  stahl,,,,,,,
5298,H2OH03190,"STAHLEY, LEE R.",OH,3,REPUBLICAN PARTY,House,Challenger,N,Republican,lee  stahley,https://ballotpedia.org/Lee_Stahley,,usrepgarypalmer,2861616083,,,
5299,H2PA17111,"STAIBLE, TRICIA",PA,17,REPUBLICAN PARTY,House,Open seat,C,Republican,tricia  staible,,,,,,,
5300,H2WA02243,"STALNAKER, BRANDON LEE",WA,2,REPUBLICAN PARTY,House,Challenger,N,Republican,brandon  stalnaker,https://ballotpedia.org/Brandon_Stalnaker,,,,,,
5302,H2NY04160,"STANIFORD, WILLIAM",NY,4,REPUBLICAN PARTY,House,Challenger,P,Republican,william  staniford,,,jimmypanetta,4228409359,,,
5304,H2NM01144,"STANSBURY, MELANIE",NM,1,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,melanie  stansbury,https://ballotpedia.org/Melanie_Ann_Stansbury,S001218,repjimmypanetta,796736612554117120,,,
5305,H2NM01144,"STANSBURY, MELANIE",NM,1,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,melanie  stansbury,https://ballotpedia.org/Melanie_Ann_Stansbury,S001218,jimmypanetta,4228409359,,,
5306,H2NM01144,"STANSBURY, MELANIE",NM,1,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,melanie  stansbury,https://ballotpedia.org/Melanie_Ann_Stansbury,S001218,patty4nebraska,1240066436,,,
5307,H8AZ09040,"STANTON, GREG",AZ,4,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,greg  stanton,https://ballotpedia.org/Greg_Stanton,S001211,gpapastrat,42072489,,,
5309,H2GA06156,"STAPLES, MARY MALLORY",GA,6,REPUBLICAN PARTY,House,Challenger,C,Republican,mary  staples,https://ballotpedia.org/Mallory_Staples,,chrispappasnh,574799823,,,
5312,H2OH10252,"STAPLETON, BAXTER",OH,10,DEMOCRATIC PARTY,House,Challenger,C,Democrat,baxter  stapleton,https://ballotpedia.org/Baxter_Stapleton,,repchrispappas,1067748650485497862,,,
5314,H2TN05339,"STARBUCK, ROBBY",TN,5,REPUBLICAN PARTY,House,Open seat,P,Republican,robby  starbuck,,,chrispappasnh,574799823,,,
5315,H2FL15233,"STARGEL, KELLI",FL,15,REPUBLICAN PARTY,House,Challenger,C,Republican,kelli  stargel,https://ballotpedia.org/Kelli_Stargel,,,,,,
5316,H2FL07248,"STARK, KRISTOPHER L MR.",FL,7,REPUBLICAN PARTY,House,Open seat,N,Republican,kristopher  stark,,,,,,,
5317,H2IL14110,"STARRETT, SUSAN",IL,14,REPUBLICAN PARTY,House,Challenger,C,Republican,susan  starrett,,,,,,,
5318,H8MN08043,"STAUBER, PETER ALLEN",MN,8,REPUBLICAN PARTY,House,Incumbent,C,Republican,peter  stauber,https://ballotpedia.org/Pete_Stauber,S001212,catherineny16,1201300848682455040,,,
5320,H2NV01306,"STEEL, CYNTHIA DIANNE",NV,1,REPUBLICAN PARTY,House,Challenger,P,Republican,cynthia  steel,,,,,,,
5321,H0CA48198,"STEEL, MICHELLE",CA,45,REPUBLICAN PARTY,House,Incumbent,C,Republican,michelle  steel,https://ballotpedia.org/Michelle_Steel,S001135,,,,,
5322,H8TN04123,"STEELE, RUSSELL",TN,4,DEMOCRATIC PARTY,House,Challenger,P,Democrat,russell  steele,,,,,,,
5323,H4NY21079,"STEFANIK, ELISE M.",NY,21,REPUBLICAN PARTY,House,Incumbent,C,Republican,elise  stefanik,https://ballotpedia.org/Elise_Stefanik,S001196,cparsonstn1,1346910836191739907,,,
5324,H4NY21079,"STEFANIK, ELISE M.",NY,21,REPUBLICAN PARTY,House,Incumbent,C,Republican,elise  stefanik,https://ballotpedia.org/Elise_Stefanik,S001196,rebeccaforwa,,No tweets found.,Name not found.,
5325,H4NY21079,"STEFANIK, ELISE M.",NY,21,REPUBLICAN PARTY,House,Incumbent,C,Republican,elise  stefanik,https://ballotpedia.org/Elise_Stefanik,S001196,neilparrott,105251964,,,
5328,H8WI01156,"STEIL, BRYAN GEORGE",WI,1,REPUBLICAN PARTY,House,Incumbent,N,Republican,bryan  steil,https://ballotpedia.org/Bryan_Steil,S001213,billpascrell,74508260,,,
5329,H8WI01156,"STEIL, BRYAN GEORGE",WI,1,REPUBLICAN PARTY,House,Incumbent,N,Republican,bryan  steil,https://ballotpedia.org/Bryan_Steil,S001213,pascrellfornj,515736574,,,
5331,H2CA01227,"STEINER, MAX",CA,1,DEMOCRATIC PARTY,House,Challenger,P,Democrat,max  steiner,https://ballotpedia.org/Max_Steiner,,danpastorepa,1483689487230242818,,,
5332,H2IN03186,"STEPHENS, JOHN MATTHEW MR.",IN,3,DEMOCRATIC PARTY,House,Challenger,C,Democrat,john  stephens,,,,,,,
5334,H2WA08216,"STEPHENSON, SCOTT",WA,8,REPUBLICAN PARTY,House,Challenger,C,Republican,scott  stephenson,https://ballotpedia.org/Scott_Stephenson,,allekpastrana,149514923,,,
5335,H2TN14018,"STERLING, PAUL MR",TN,14,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,Other,paul  sterling,,,,,,,
5336,H8FL17053,"STEUBE, GREG",FL,17,REPUBLICAN PARTY,House,Incumbent,N,Republican,greg  steube,https://ballotpedia.org/Greg_Steube,S001214,patelfornm,1495487814120574977,,,
5338,H8FL17053,"STEUBE, GREG",FL,17,REPUBLICAN PARTY,House,Incumbent,N,Republican,greg  steube,https://ballotpedia.org/Greg_Steube,S001214,1ferencpataki,825963329302601728,,,
5339,H2IN02279,"STEURY, PAUL MR.",IN,2,DEMOCRATIC PARTY,House,Open seat,P,Democrat,paul  steury,https://ballotpedia.org/Paul_Steury,,,,,,
5341,H8MI11254,"STEVENS, HALEY",MI,11,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,haley  stevens,https://ballotpedia.org/Haley_Stevens,S001215,surajpatelnyc,47147054,,,
5342,H2WV01151,"STEVENS, KENT",WV,1,REPUBLICAN PARTY,House,Challenger,N,Republican,kent  stevens,https://ballotpedia.org/Kent_Stevens_(West_Virginia),,clarkpatterson,36558990,,,
5344,H2CA35159,"STEVENS, LLOYD ALEXANDER",CA,35,DEMOCRATIC PARTY,House,Challenger,C,Democrat,lloyd  stevens,https://ballotpedia.org/Lloyd_Stevens,,clarkpatterso12,1043453921996484608,,,
5346,H2TX20070,"STEVENS, MICHAEL TRAVIS",TX,20,REPUBLICAN PARTY,House,Challenger,N,Republican,michael  stevens,,,,,,,
5347,H6MD04142,"STEVENS, PATRICK LUCKY",MD,5,REPUBLICAN PARTY,House,Challenger,N,Republican,patrick  stevens,,,,,,,
5348,H2CT04134,"STEVENSON, JAYME MRS.",CT,4,REPUBLICAN PARTY,House,Challenger,P,Republican,jayme  stevenson,https://ballotpedia.org/Jayme_Stevenson,,,,,,
5349,H2IL01422,"STEVEN`DEJOIE, STEVEN",IL,1,DEMOCRATIC PARTY,House,Open seat,N,Democrat,steven  dejoie,https://ballotpedia.org/Steven_DeJoie,,,,,,
5351,H2UT02324,"STEWART, CHRIS",UT,2,REPUBLICAN PARTY,House,Incumbent,N,Republican,chris  stewart,https://ballotpedia.org/Chris_Stewart_(Utah),S001192,repluna,1610230835289923584,,,
5352,H2NJ10238,"STEWART, GARTH",NJ,10,REPUBLICAN PARTY,House,Challenger,N,Republican,garth  stewart,https://ballotpedia.org/Garth_Stewart,,repluna,1610230835289923584,,,
5354,H2NY22170,"STEWART, HAL",NY,22,INDEPENDENT,House,Challenger,N,Other,hal  stewart,,,realannapaulina,913308968809672705,,,
5356,H2ME02196,"STEWART, HAROLD III",ME,2,REPUBLICAN PARTY,House,Challenger,C,Republican,harold  stewart,,,voteapl,1386669755654934531,,,
5358,H2TX07127,"STEWART, LANCE",TX,7,REPUBLICAN PARTY,House,Challenger,C,Republican,lance  stewart,https://ballotpedia.org/Lance_Stewart,,,,,,
5360,H8OH15076,"STIVERS, STEVE MR.",OH,15,REPUBLICAN PARTY,House,Incumbent,P,Republican,steve  stivers,,S001187,donaldpaynejr,571909015,,,
5361,H2UT03355,"STODDARD, MICHAEL",UT,3,LIBERTARIAN PARTY,House,Challenger,N,Other,michael  stoddard,https://ballotpedia.org/Michael_Stoddard,,donaldpaynejr,571909015,,,
5363,H2CA22249,"STOLL, MATTHEW",CA,21,REPUBLICAN PARTY,House,Open seat,C,Republican,matthew  stoll,https://ballotpedia.org/Matt_Stoll,,,,,,
5364,H6FL12173,"STONE, DAMIAN DR",FL,12,DEMOCRATIC PARTY,House,Challenger,N,Democrat,damian  stone,,,,,,,
5365,H2IN01222,"STORER, AARON",IN,1,REPUBLICAN PARTY,House,Challenger,N,Republican,aaron  storer,https://ballotpedia.org/Aaron_Storer,,,,,,
5366,H2AZ09142,"STOVALL, ALEX",AZ,9,REPUBLICAN PARTY,House,Challenger,P,Republican,alex  stovall,,,sethdpedersen,1547754116641746953,,,
5368,H2GA05174,"STOVALL, VALENCIA",GA,5,DEMOCRATIC PARTY,House,Challenger,P,Democrat,valencia  stovall,,,,,,,
5369,H8DC00143,"STRACUZZI, NATALE N.",DC,0,D.C. STATEHOOD GREEN PARTY,House,Challenger,N,Other,natale  stracuzzi,,,keithpekau,1217270368349630469,,,
5371,H2GA14093,"STRAHAN, JENNIFER",GA,14,REPUBLICAN PARTY,House,Challenger,P,Republican,jennifer  strahan,https://ballotpedia.org/Jennifer_Strahan,,mayorpekau,,No tweets found.,Name not found.,
5373,H2CA25226,"STRANSKY, DARA FAYE",CA,25,DEMOCRATIC PARTY,House,Challenger,N,Democrat,dara  stransky,,,,,,,
5374,H2MS01155,"STRAUSS, MARK D",MS,1,REPUBLICAN PARTY,House,Challenger,N,Republican,mark  strauss,https://ballotpedia.org/Mark_Strauss,,,,,,
5376,H2NC02261,"STRICKLAND, BILLY JOEL II",NC,1,REPUBLICAN PARTY,House,Challenger,P,Republican,billy  strickland,https://ballotpedia.org/Billy_Strickland,,speakerpelosi,15764644,,,
5377,H0WA10034,"STRICKLAND, MARILYN",WA,10,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,marilyn  strickland,https://ballotpedia.org/Marilyn_Strickland,S001159,marypeltola,1514353565510164482,,,
5378,H0WA10034,"STRICKLAND, MARILYN",WA,10,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,marilyn  strickland,https://ballotpedia.org/Marilyn_Strickland,S001159,rep_peltola,1570080351674048514,,,
5379,H0WA10034,"STRICKLAND, MARILYN",WA,10,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,marilyn  strickland,https://ballotpedia.org/Marilyn_Strickland,S001159,speakerpelosi,15764644,,,
5381,H0WA10034,"STRICKLAND, MARILYN",WA,10,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,marilyn  strickland,https://ballotpedia.org/Marilyn_Strickland,S001159,teampelosi,2461810448,,,
5382,H2AK00523,"STRIZAK, SHERRY A.",AK,0,,House,Open seat,N,Other,sherry  strizak,,,,,,,
5383,H2AL05102,"STRONG, DALE WHITNEY",AL,5,REPUBLICAN PARTY,House,Incumbent,C,Republican,dale  strong,https://ballotpedia.org/Dale_Strong,S001220,,,,,
5384,H2TX07077,"STROUD, TIMOTHY",TX,7,REPUBLICAN PARTY,House,Challenger,C,Republican,timothy  stroud,https://ballotpedia.org/Tim_Stroud,,,,,,
5386,H2FL07214,"STURGILL, SCOTT",FL,7,REPUBLICAN PARTY,House,Open seat,P,Republican,scott  sturgill,https://ballotpedia.org/Scott_Sturgill,,gregpencein,890038958104735744,,,
5388,H2TX21128,"STURM, SCOTT WILLIAM",TX,21,DEMOCRATIC PARTY,House,Challenger,P,Democrat,scott  sturm,https://ballotpedia.org/Scott_Sturm,,repgregpence,1082369392229400576,,,
5389,H2IN02303,"STUTZMAN, CHRISTY",IN,2,REPUBLICAN PARTY,House,Open seat,N,Republican,christy  stutzman,,,gregpencein,890038958104735744,,,
5391,H2CA39201,"SUAREZ, EMMANUEL L",CA,39,REPUBLICAN PARTY,House,Challenger,N,Republican,emmanuel  suarez,https://ballotpedia.org/Emmanuel_Suarez,,,,,,
5392,H2CA08230,"SUDDUTH, CHERYL",CA,8,DEMOCRATIC PARTY,House,Challenger,P,Democrat,cheryl  sudduth,https://ballotpedia.org/Cheryl_Sudduth,,,,,,
5393,H2FL23112,"SULEMAN, SAAD SIR",FL,23,REPUBLICAN PARTY,House,Challenger,N,Republican,saad  suleman,,,,,,,
5394,H2MA09254,"SULLIVAN, DAN",MA,9,REPUBLICAN PARTY,House,Challenger,N,Republican,dan  sullivan,https://ballotpedia.org/Dan_Sullivan_(Massachusetts),,,,,,
5395,H2NY10191,"SULTAN, AAMIR",NY,10,REPUBLICAN PARTY,House,Challenger,N,Republican,aamir  sultan,,,mac4congress,1462712765492215811,,,
5397,H2MD06302,"SUMMERS, CARLEAH",MD,6,DEMOCRATIC PARTY,House,Challenger,N,Democrat,carleah  summers,,,,,,,
5399,H2CA42221,"SUMMERVILLE, WILLIAM M.",CA,42,DEMOCRATIC PARTY,House,Challenger,P,Democrat,william  summerville,https://ballotpedia.org/William_Summerville,,macloviop,17177412,,,
5400,H2AK00317,"SUMNER, MAXWELL",AK,0,REPUBLICAN PARTY,House,Open seat,N,Republican,maxwell  sumner,https://ballotpedia.org/Maxwell_Sumner,,,,,,
5401,H2TX35193,"SUNDT, JENNIFER",TX,35,REPUBLICAN PARTY,House,Challenger,N,Republican,jennifer  sundt,https://ballotpedia.org/Jennifer_Sundt,,,,,,
5402,H6NY03247,"SUOZZI, THOMAS",NY,3,DEMOCRATIC PARTY,House,Incumbent,P,Democrat,thomas  suozzi,,S001201,,,,,
5404,H2NY03139,"SURDI, KEVIN",NY,3,REPUBLICAN PARTY,House,Open seat,C,Republican,kevin  surdi,,,repperlmutter,20552026,,,
5406,H2ME02162,"SUTTON, MICHAEL PHILLIP MR",ME,2,DEMOCRATIC PARTY,House,Challenger,N,Democrat,michael  sutton,,,bperras12,607305422,,,
5407,H2ME02220,"SUTTON, MICHAEL PHILLIP MR",ME,2,DEMOCRATIC PARTY,House,Challenger,N,Democrat,michael  sutton,,,,,,,
5408,H2TX32166,"SWAD, ANTONIO",TX,32,REPUBLICAN PARTY,House,Challenger,P,Republican,antonio  swad,https://ballotpedia.org/Antonio_Swad,,,,,,
5409,H2FL22155,"SWAFFAR, DARLENE",FL,23,REPUBLICAN PARTY,House,Challenger,C,Republican,darlene  swaffar,https://ballotpedia.org/Darlene_Cerezo_Swaffar,,repscottperry,18773159,,,
5411,H0NC02158,"SWAIN, ALAN D",NC,4,REPUBLICAN PARTY,House,Open seat,P,Republican,alan  swain,,,repscottperry,18773159,,,
5413,H2IL01331,"SWAIN, JONATHAN",IL,1,DEMOCRATIC PARTY,House,Open seat,P,Democrat,jonathan  swain,https://ballotpedia.org/Jonathan_Swain,,,,,,
5414,H2CA15094,"SWALWELL, ERIC MICHAEL",CA,14,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,eric  swalwell,https://ballotpedia.org/Eric_Swalwell,S001193,peters2022ffof,1118907898275319809,,,
5416,H2CA15094,"SWALWELL, ERIC MICHAEL",CA,14,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,eric  swalwell,https://ballotpedia.org/Eric_Swalwell,S001193,patriotsperry,1141369750821490688,,,
5418,H2GA10224,"SWAN, MITCHELL",GA,10,REPUBLICAN PARTY,House,Open seat,C,Republican,mitchell  swan,https://ballotpedia.org/Mitchell_Swan,,repscottpeters,1135486501,,,
5419,H2WA08166,"SWANK, KEITH ROLAND",WA,10,REPUBLICAN PARTY,House,Challenger,P,Republican,keith  swank,https://ballotpedia.org/Keith_Swank,,sampetersnevada,1111051227524034560,,,
5422,H2IL18061,"SWANSON, MICHAEL A",IL,18,DEMOCRATIC PARTY,House,Challenger,N,Democrat,michael  swanson,,,scottpetersca50,553863817,,,
5424,H2FL26081,"SWANSON, RUTH ANN",FL,26,REPUBLICAN PARTY,House,Challenger,P,Republican,ruth  swanson,,,scottpeterssd,292594517,,,
5426,H2OH05062,"SWARTZ, CRAIG STEPHEN",OH,5,DEMOCRATIC PARTY,House,Challenger,P,Democrat,craig  swartz,https://ballotpedia.org/Craig_Swartz,,scottpetersca50,553863817,,,
5428,H2NC01230,"SWARTZ, JOSEPH",NC,3,DEMOCRATIC PARTY,House,Open seat,C,Democrat,joseph  swartz,https://ballotpedia.org/Joe_Swartz,,repscottpeters,1135486501,,,
