name,party,state,district,last_election,twitter,ballotpedia
Rhonda Palazzo,Republican Party,Kentucky,3,"May 17, 2022",[],https://ballotpedia.org/Rhonda_Palazzo
Amanda Adkins,Republican Party,Kansas,3,"November 8, 2022",['https://www.twitter.com/amanda_adkins'],https://ballotpedia.org/Amanda_Adkins
Thomas Zmich,Republican Party,New York,6,"November 8, 2022","['https://www.twitter.com/Tomzmich2020', 'https://www.twitter.com/tom_zmich']",https://ballotpedia.org/Thomas_Zmich
Troy Balderson,Republican Party,Ohio,12,"November 8, 2022","['https://www.twitter.com/RepBalderson', 'https://www.twitter.com/Troy_Balderson']",https://ballotpedia.org/Troy_Balderson
Emmanuel Suarez,Republican Party,California,39,"June 7, 2022",[],https://ballotpedia.org/Emmanuel_Suarez
Ralph Norman,Republican Party,South Carolina,5,"November 8, 2022","['https://www.twitter.com/RepRalphNorman', 'https://www.twitter.com/RalphNorman']",https://ballotpedia.org/Ralph_Norman
Daniel Wik,Democratic Party,Nebraska,3,"May 10, 2022",[],https://ballotpedia.org/Daniel_Wik
Thomas Massie,Republican Party,Kentucky,4,"November 8, 2022","['https://www.twitter.com/RepThomasMassie', 'https://www.twitter.com/MassieforKY', 'https://www.twitter.com/Thomas_Massie']",https://ballotpedia.org/Thomas_Massie
Vernon Jones,Republican Party,Georgia,10,"June 21, 2022",['https://www.twitter.com/RepVernonJones'],https://ballotpedia.org/Vernon_Jones
Amy Chai,Independent,Connecticut,3,"November 8, 2022",['https://www.twitter.com/docchai2022'],https://ballotpedia.org/Amy_Chai
Gregory Murphy,Republican Party,North Carolina,3,"November 8, 2022","['https://www.twitter.com/RepGregMurphy', 'https://www.twitter.com/GregMurphyMD']",https://ballotpedia.org/Gregory_Murphy
Brian Beal,Independent,Alaska,,"June 11, 2022",[],https://ballotpedia.org/Brian_Beal
Cindy Axne,Democratic Party,Iowa,3,"November 8, 2022",['https://www.twitter.com/Axne4Congress'],https://ballotpedia.org/Cindy_Axne
Michael Callis,Republican Party,New Hampshire,2,"September 13, 2022",[],https://ballotpedia.org/Michael_Callis
David Lucier,Democratic Party,Arizona,9,"August 2, 2022",['https://www.twitter.com/davidflucier'],https://ballotpedia.org/David_Lucier
Randy Langkraehr,Libertarian Party,Missouri,4,"November 8, 2022",['https://www.twitter.com/RandyLangkraehr'],https://ballotpedia.org/Randy_Langkraehr
Adam Wool,Democratic Party,Alaska,,"August 16, 2022",['https://www.twitter.com/adamwool2'],https://ballotpedia.org/Adam_Wool
Danelle Dodge,Democratic Party,Florida,8,"August 23, 2022",['https://www.twitter.com/VoteDodge'],https://ballotpedia.org/Danelle_Dodge
Mike Kelly,Republican Party,Pennsylvania,16,"November 8, 2022","['https://www.twitter.com/MikeKellyPA', 'https://www.twitter.com/MikeKellyforPA']",https://ballotpedia.org/Mike_Kelly_(Pennsylvania)
Paul Walker,Republican Party,Missouri,7,"August 2, 2022",['https://www.twitter.com/ColPaulDWalker'],https://ballotpedia.org/Paul_Walker_(Missouri)
Tina Blum Cohen,Republican Party,Texas,7,"March 1, 2022",['https://www.twitter.com/tinacohen18'],https://ballotpedia.org/Tina_Blum_Cohen
Mike Barkley,Democratic Party,California,5,"November 8, 2022",['https://www.twitter.com/mjbarkl'],https://ballotpedia.org/Mike_Barkley
Jay Wasson,Republican Party,Missouri,7,"August 2, 2022",['https://www.twitter.com/jaywasson'],https://ballotpedia.org/Jay_Wasson
Jason Potell,Democratic Party,California,32,"June 7, 2022",['https://www.twitter.com/jasonpotell'],https://ballotpedia.org/Jason_Potell
Daniel Lee,Democratic Party,California,37,"June 7, 2022",['https://www.twitter.com/danielwaynelee0'],https://ballotpedia.org/Daniel_Lee_(California)
David Curry,Republican Party,Georgia,10,"May 24, 2022",['https://www.twitter.com/DavidCurryGA'],https://ballotpedia.org/David_Curry
Brad Murphy,Republican Party,North Carolina,1,"May 17, 2022",['https://www.twitter.com/MurphyforNC'],https://ballotpedia.org/Brad_Murphy
Robert Burke,Republican Party,Massachusetts,8,"November 8, 2022",['https://www.twitter.com/BurkcoEyes'],https://ballotpedia.org/Robert_Burke_(Massachusetts)
Jay Mercer,Republican Party,New Hampshire,2,"September 13, 2022",[],https://ballotpedia.org/Jay_Mercer
Patrick Dillon,,Washington,8,"August 2, 2022",[],https://ballotpedia.org/Patrick_Dillon
Ericka Redic,Libertarian Party,Vermont,,"November 8, 2022",['https://www.twitter.com/ErickaRedic'],https://ballotpedia.org/Ericka_Redic
Kim Shelton,Democratic Party,Maryland,4,"July 19, 2022",[],https://ballotpedia.org/Kim_Shelton
Dan Pastore,Democratic Party,Pennsylvania,16,"November 8, 2022",['https://www.twitter.com/DanPastorePA'],https://ballotpedia.org/Dan_Pastore
John Larson,Democratic Party,Connecticut,1,"November 8, 2022","['https://www.twitter.com/RepJohnLarson', 'https://www.twitter.com/JohnLarsonCT']",https://ballotpedia.org/John_Larson_(Connecticut)
Barry Loudermilk,Republican Party,Georgia,11,"November 8, 2022","['https://www.twitter.com/reploudermilk', 'https://www.twitter.com/standwithbarry']",https://ballotpedia.org/Barry_Loudermilk
Monica De La Cruz,Republican Party,Texas,15,"November 8, 2022","['https://www.twitter.com/RepMonicaDLC', 'https://www.twitter.com/monica4congress']",https://ballotpedia.org/Monica_De_La_Cruz
Hal Rogers,Republican Party,Kentucky,5,"November 8, 2022","['https://www.twitter.com/RepHalRogers', 'https://www.twitter.com/HalRogersKY5']",https://ballotpedia.org/Hal_Rogers
Steve Miller,Democratic Party,North Carolina,7,"May 17, 2022",['https://www.twitter.com/stevemillernc'],https://ballotpedia.org/Steve_Miller_(North_Carolina_congressional_candidate)
Taffy Howard,Republican Party,South_Dakota,,"June 7, 2022",['https://www.twitter.com/taffy_howard'],https://ballotpedia.org/Taffy_Howard
Christopher Herrod,Republican Party,Utah,3,"June 28, 2022",[],https://ballotpedia.org/Christopher_Herrod
Ruth McAndrew,Republican Party,New Jersey,11,"June 7, 2022",[],https://ballotpedia.org/Ruth_McAndrew
Brendan Boyle,Democratic Party,Pennsylvania,2,"November 8, 2022","['https://www.twitter.com/CongBoyle', 'https://www.twitter.com/RepBrendanBoyle']",https://ballotpedia.org/Brendan_Boyle
Shri Thanedar,Democratic Party,Michigan,13,"November 8, 2022",['https://www.twitter.com/shrithanedar'],https://ballotpedia.org/Shri_Thanedar
Mike Crispi,Republican Party,New Jersey,4,"June 7, 2022",['https://www.twitter.com/mikecrispinj'],https://ballotpedia.org/Mike_Crispi
Ruth Torres,Independent,Texas,5,"November 8, 2022",['https://www.twitter.com/TruthInCongress'],https://ballotpedia.org/Ruth_Torres
JoAnne Guillemette,Republican Party,Illinois,16,"June 28, 2022",[],https://ballotpedia.org/JoAnne_Guillemette
Jesus Garcia,Democratic Party,Illinois,4,"November 8, 2022",['https://www.twitter.com/RepChuyGarcia'],https://ballotpedia.org/Jesus_Garcia
Guy McLendon,Libertarian Party,Louisiana,3,"November 8, 2022",[],https://ballotpedia.org/Guy_McLendon
Van Taylor,Republican Party,Texas,3,,['https://www.twitter.com/VanTaylorTX'],https://ballotpedia.org/Van_Taylor
Huwaida Arraf,Democratic Party,Michigan,10,"August 2, 2022","['https://www.twitter.com/huwaida4mi', 'https://www.twitter.com/huwaidaarraf']",https://ballotpedia.org/Huwaida_Arraf
Michael Chandler,Constitution Party,South Carolina,4,"November 8, 2022",[],https://ballotpedia.org/Michael_Chandler_(South_Carolina)
Aditya Atholi,Republican Party,Texas,1,"March 1, 2022",['https://www.twitter.com/Atholi4Congress'],https://ballotpedia.org/Aditya_Atholi
Ken Buck,Republican Party,Colorado,4,"November 8, 2022","['https://www.twitter.com/RepKenBuck', 'https://www.twitter.com/BuckForColorado']",https://ballotpedia.org/Ken_Buck
Gina Ciarcia,Republican Party,Virginia,7,"June 21, 2022",['https://www.twitter.com/GinaCiarcia'],https://ballotpedia.org/Gina_Ciarcia
Marques Dent,Democratic Party,Maryland,2,"July 19, 2022",[],https://ballotpedia.org/Marques_Dent
Rick Brattin,Republican Party,Missouri,4,"November 3, 2020",['https://www.twitter.com/RickBrattin'],https://ballotpedia.org/Rick_Brattin
Rebecca Cooke,Democratic Party,Wisconsin,3,"August 9, 2022",['https://www.twitter.com/RebeccaforWI'],https://ballotpedia.org/Rebecca_Cooke
John Carter,Republican Party,Texas,31,"November 8, 2022","['https://www.twitter.com/JudgeCarter', 'https://www.twitter.com/JudgeJohnCarter']",https://ballotpedia.org/John_Carter_(Texas)
Heidi Campbell,Democratic Party,Tennessee,5,"November 3, 2020",['https://www.twitter.com/Campbell4TN'],https://ballotpedia.org/Heidi_Campbell
Clay Faircloth,Democratic Party,Tennessee,6,"August 4, 2022",['https://www.twitter.com/ClayFaircloth'],https://ballotpedia.org/Clay_Faircloth
Mark Andrews,Independent,California,9,"June 7, 2022",[],https://ballotpedia.org/Mark_Andrews_(California)
Liz Hakola,Working Class Party,Michigan,1,"November 8, 2022",[],https://ballotpedia.org/Liz_Hakola
Mike Carey,Republican Party,Ohio,15,"November 8, 2022","['https://www.twitter.com/RepMikeCarey', 'https://www.twitter.com/MikeCareyOH15']",https://ballotpedia.org/Mike_Carey_(Ohio)
Kevin Hale,Libertarian Party,Texas,5,"November 8, 2022",['https://www.twitter.com/HaleGive'],https://ballotpedia.org/Kevin_Hale
Virginia Foxx,Republican Party,North Carolina,5,"November 8, 2022","['https://www.twitter.com/virginiafoxx', 'https://www.twitter.com/foxxforcongress']",https://ballotpedia.org/Virginia_Foxx
Matt Cartwright,Democratic Party,Pennsylvania,8,"November 8, 2022","['https://www.twitter.com/RepCartwright', 'https://www.twitter.com/CartwrightPA']",https://ballotpedia.org/Matt_Cartwright
Angel Montalvo,Democratic Party,Florida,27,"August 23, 2022",['https://www.twitter.com/MontalvoFL27'],https://ballotpedia.org/Angel_Montalvo
Sam Alexander,Republican Party,Missouri,7,"August 2, 2022",[],https://ballotpedia.org/Sam_Alexander_(Missouri)
Baxter Stapleton,Democratic Party,Ohio,10,"May 3, 2022",['https://www.twitter.com/BaxterStapleton'],https://ballotpedia.org/Baxter_Stapleton
Dakota Shultz,Republican Party,Missouri,6,"August 2, 2022","['https://www.twitter.com/repshultz', 'https://www.twitter.com/Shultzy96']",https://ballotpedia.org/Dakota_Shultz
Christopher Jones,Democratic Party,Texas,37,"March 1, 2022",['https://www.twitter.com/chrisjones_tx37'],https://ballotpedia.org/Christopher_Jones_(Texas)
Jerry Dickinson,Democratic Party,Pennsylvania,12,"May 17, 2022",['https://www.twitter.com/JerrySDickinson'],https://ballotpedia.org/Jerry_Dickinson
Carolyn Bourdeaux,Democratic Party,Georgia,7,"May 24, 2022",['https://www.twitter.com/Carolyn4GA7'],https://ballotpedia.org/Carolyn_Bourdeaux
Mary Jo Woods,Democratic Party,Texas,17,"November 8, 2022",['https://www.twitter.com/MaryJo_TX17'],https://ballotpedia.org/Mary_Jo_Woods
Nancy Mace,Republican Party,South Carolina,1,"November 8, 2022","['https://www.twitter.com/RepNancyMace', 'https://www.twitter.com/NancyMace']",https://ballotpedia.org/Nancy_Mace
Penny Ronning,Democratic Party,Montana,2,"November 8, 2022","['https://www.twitter.com/penny4congress', 'https://www.twitter.com/pennyronning']",https://ballotpedia.org/Penny_Ronning
Lori Trahan,Democratic Party,Massachusetts,3,"November 8, 2022","['https://www.twitter.com/RepLoriTrahan', 'https://www.twitter.com/LoriTrahanMA']",https://ballotpedia.org/Lori_Trahan
Douglas Brower,Republican Party,California,2,"November 8, 2022",[],https://ballotpedia.org/Douglas_Brower
Eric Lynn,Democratic Party,Florida,13,"November 8, 2022",['https://www.twitter.com/EricLynnFL'],https://ballotpedia.org/Eric_Lynn
Shontel Brown,Democratic Party,Ohio,11,"November 8, 2022","['https://www.twitter.com/RepShontelBrown', 'https://www.twitter.com/ShontelMBrown']",https://ballotpedia.org/Shontel_Brown
Will Aiken,Republican Party,North Carolina,1,"May 17, 2022",[],https://ballotpedia.org/Will_Aiken
Roland Lopez,Republican Party,Texas,38,"March 1, 2022",['https://www.twitter.com/TexansForLopez'],https://ballotpedia.org/Roland_Lopez
Jason Call,Democratic Party,Washington,2,"August 2, 2022",['https://www.twitter.com/CallForCongress'],https://ballotpedia.org/Jason_Call_(Washington)
Val Almonord,Democratic Party,Georgia,3,"November 8, 2022",['https://www.twitter.com/valforcongress3'],https://ballotpedia.org/Val_Almonord
Eli Crane,Republican Party,Arizona,2,"November 8, 2022","['https://www.twitter.com/EliCraneAZ', 'https://www.twitter.com/EliCrane_CEO']",https://ballotpedia.org/Eli_Crane
Jimmy Ausbrooks,Democratic Party,Kentucky,1,"November 8, 2022",['https://www.twitter.com/jimmy4ky'],https://ballotpedia.org/Jimmy_Ausbrooks
David Michael Anderson,Independent,Washington,9,"August 2, 2022",[],https://ballotpedia.org/David_Michael_Anderson_(Washington_congressional_candidate)
Tia LeBrun,Democratic Party,Louisiana,3,"November 8, 2022",['https://www.twitter.com/LeBrun4LA'],https://ballotpedia.org/Tia_LeBrun
Alison Hayden,Republican Party,California,14,"November 8, 2022","['https://www.twitter.com/Alison4Congress', 'https://www.twitter.com/Elled26']",https://ballotpedia.org/Alison_Hayden
Karla Black,Republican Party,California,6,"June 7, 2022",['https://www.twitter.com/Black4Congress'],https://ballotpedia.org/Karla_Black
Joe Wilson,Republican Party,South Carolina,2,"November 8, 2022","['https://www.twitter.com/RepJoeWilson', 'https://www.twitter.com/TeamJoeWilson']",https://ballotpedia.org/Joe_Wilson_(South_Carolina)
Jennifer Qualteri,Republican Party,Colorado,1,"November 8, 2022",['https://www.twitter.com/jqualteri'],https://ballotpedia.org/Jennifer_Qualteri
Richard Fantin,Democratic Party,Indiana,1,"May 3, 2022",[],https://ballotpedia.org/Richard_Fantin
Danielle Hawk,Democratic Party,Florida,3,"November 8, 2022",['https://www.twitter.com/HawkforCongress'],https://ballotpedia.org/Danielle_Hawk
Jennifer Sundt,Republican Party,Texas,35,"March 1, 2022",[],https://ballotpedia.org/Jennifer_Sundt
David Ocampo Grajales,Democratic Party,New Jersey,8,"June 7, 2022",['https://www.twitter.com/DavidOcampoNJ'],https://ballotpedia.org/David_Ocampo_Grajales
Joe Kent,Republican Party,Washington,3,"November 5, 2024",[],https://ballotpedia.org/Joe_Kent_(Washington)
Bob Lorinser,Democratic Party,Michigan,1,"November 5, 2024",[],https://ballotpedia.org/Bob_Lorinser
Chris Binns,Republican Party,Washington,6,"August 2, 2022",['https://www.twitter.com/chrisforthe6th'],https://ballotpedia.org/Chris_Binns
Ilhan Omar,Democratic Party,Minnesota,5,"November 8, 2022","['https://www.twitter.com/Ilhan', 'https://www.twitter.com/IlhanMN']",https://ballotpedia.org/Ilhan_Omar
Ritchie Torres,Democratic Party,New York,15,"November 8, 2022","['https://www.twitter.com/RepRitchie', 'https://www.twitter.com/RitchieTorres']",https://ballotpedia.org/Ritchie_Torres
Clint Smith,Independent,Arizona,5,"November 8, 2022",['https://www.twitter.com/SmithforAZ'],https://ballotpedia.org/Clint_Smith_(Arizona)
Lorence Wenke,Libertarian Party,Michigan,4,"November 8, 2022",['https://www.twitter.com/Lorence4Liberty'],https://ballotpedia.org/Lorence_Wenke
Ray Bly,Republican Party,Maryland,7,"July 19, 2022",[],https://ballotpedia.org/Ray_Bly
Alfred Lawson,Democratic Party,Florida,2,"November 8, 2022",['https://www.twitter.com/AlLawsonJr'],https://ballotpedia.org/Alfred_Lawson
Geoff Young,Democratic Party,Kentucky,6,"May 16, 2023",['https://www.twitter.com/GeoffYoung4KY'],https://ballotpedia.org/Geoff_Young
Robert MacGlaflin,Republican Party,Texas,33,"March 1, 2022",[],https://ballotpedia.org/Robert_MacGlaflin
Rick Telesz,Democratic Party,Pennsylvania,16,"May 17, 2022",[],https://ballotpedia.org/Rick_Telesz
Lauren Mallett-Hays,Democratic Party,Arkansas,3,"November 8, 2022",['https://www.twitter.com/Lauren4Arkansas'],https://ballotpedia.org/Lauren_Mallett-Hays
Michael C. Burgess,Republican Party,Texas,26,"November 8, 2022","['https://www.twitter.com/michaelcburgess', 'https://www.twitter.com/DrBurgessTX']",https://ballotpedia.org/Michael_Burgess
Brandon Williams,Republican Party,New York,22,"November 8, 2022","['https://www.twitter.com/RepWilliams', 'https://www.twitter.com/Brandon4ny22']",https://ballotpedia.org/Brandon_Williams_(New_York)
Jane Hamilton,Democratic Party,Texas,30,"May 24, 2022",['https://www.twitter.com/JaneHopeTX'],https://ballotpedia.org/Jane_Hamilton
Jim Baird,Republican Party,Indiana,4,"November 8, 2022","['https://www.twitter.com/RepJimBaird', 'https://www.twitter.com/ElectJimBaird']",https://ballotpedia.org/James_Baird
Adam Metzendorf,Democratic Party,Arizona,1,"August 2, 2022",['https://www.twitter.com/metz4congress'],https://ballotpedia.org/Adam_Metzendorf
James Taylor,Republican Party,Oklahoma,4,"June 28, 2022",[],https://ballotpedia.org/James_Taylor_(Oklahoma)
Mike Ezell,Republican Party,Mississippi,4,"November 8, 2022","['https://www.twitter.com/RepEzell', 'https://www.twitter.com/MikeEzellMS', 'https://www.twitter.com/MikeEzell11']",https://ballotpedia.org/Mike_Ezell
Rahul Joshi,Democratic Party,Nevada,2,"June 14, 2022",['https://www.twitter.com/JoshiForNV2'],https://ballotpedia.org/Rahul_Joshi
Ben Robinson,Independent,Oklahoma,2,"November 8, 2022",[],https://ballotpedia.org/Ben_Robinson
Mike Cargile,Republican Party,California,35,"November 8, 2022",['https://www.twitter.com/CargileForCA35'],https://ballotpedia.org/Mike_Cargile
Richard Baker,Independent,Tennessee,1,"November 8, 2022",[],https://ballotpedia.org/Richard_Baker_(Tennessee)
Tim Reichert,Republican Party,Colorado,7,"June 28, 2022",['https://www.twitter.com/TimReichertCO'],https://ballotpedia.org/Tim_Reichert
Y.G. Nyghtstorm,Republican Party,Georgia,7,"May 24, 2022",['https://www.twitter.com/ygnyghtstorm'],https://ballotpedia.org/Y.G._Nyghtstorm
Russell Fry,Republican Party,South Carolina,7,"November 8, 2022","['https://www.twitter.com/RepRussellFry', 'https://www.twitter.com/RussellFrySC']",https://ballotpedia.org/Russell_Fry
Steve Chabot,Republican Party,Ohio,1,"November 8, 2022",['https://www.twitter.com/SteveChabot'],https://ballotpedia.org/Steve_Chabot
Brad Allen,Republican Party,California,24,"November 8, 2022",[],https://ballotpedia.org/Brad_Allen_(California)
Walter Sluzynsky,Independent,Pennsylvania,17,"November 8, 2022",[],https://ballotpedia.org/Walter_Sluzynsky
Marco Gutierrez,Democratic Party,North Carolina,11,"May 17, 2022",[],https://ballotpedia.org/Marco_Gutierrez_(North_Carolina)
