fec_id,name,state,district,party,office,incumbent_challenge,candidate_status
H2NY24176,"SKELLINGTON, SHELLEY M.",NY,24,DEMOCRATIC PARTY,House,Open seat,N
H2NJ05337,"SKENDERI, SAB",NJ,05,REPUBLICAN PARTY,House,Challenger,N
H2FL12115,"SKINNER, JEANNETTE RENEE",FL,11,REPUBLICAN PARTY,House,Challenger,P
H2CO03310,"SKOWRONSKI, KRISTIN ELISE",CO,03,INDEPENDENT,House,Challenger,P
H2FL21116,"SKRBIC, LJUBO DR.",FL,21,REPUBLICAN PARTY,House,Challenger,N
H2FL21124,"SKRBIC, LJUBO DR MD",FL,21,REPUBLICAN PARTY,House,Challenger,C
H2MO03209,"SKWIRA, RICHARD JR.",MO,03,REPUBLICAN PARTY,House,Challenger,N
H2TX32117,"SLAGEL, GARY ALLEN",TX,32,REPUBLICAN PARTY,House,Challenger,C
H2MO02151,"SLANTZ, BILL",MO,02,LIBERTARIAN PARTY,House,Challenger,N
H2AL02174,"SLATE, JACK",AL,02,DEMOCRATIC PARTY,House,Challenger,N
H2CA12240,"SLAUSON, STEPHEN SCOTT",CA,12,REPUBLICAN PARTY,House,Challenger,N
H8MI08102,"SLOTKIN, ELISSA",MI,07,DEMOCRATIC PARTY,House,Incumbent,C
H2NC07187,"SLOTTA, CHAD",NC,13,REPUBLICAN PARTY,House,Challenger,P
H2NC11296,"SLUDER, KRISTIE",NC,11,REPUBLICAN PARTY,House,Challenger,N
H2PA17194,"SLUZYNSKY, WALTER STEVE MR.",PA,17,NA,House,Challenger,N
H2CA49325,"SMALLEY, NADIA BAHIA",CA,49,DEMOCRATIC PARTY,House,Challenger,N
H2MD06294,"SMILOWITZ, BENJAMIN",MD,06,DEMOCRATIC PARTY,House,Challenger,P
H2CA02183,"SMITH, AARON",CA,02,REPUBLICAN PARTY,House,Challenger,N
H6NE03115,"SMITH, ADRIAN",NE,03,REPUBLICAN PARTY,House,Incumbent,C
H8CA41170,"SMITH, AJA",CA,41,REPUBLICAN PARTY,House,Challenger,P
H2NY01091,"SMITH, AUSTIN C",NY,01,DEMOCRATIC PARTY,House,Challenger,N
H2AR01105,"SMITH, BRANDT",AR,01,REPUBLICAN PARTY,House,Challenger,C
H2CO06206,"SMITH, BRIAN",CO,06,REPUBLICAN PARTY,House,Challenger,N
H2NC11262,"SMITH, BROOKER LOGAN",NC,11,DEMOCRATIC PARTY,House,Challenger,N
H4ID02063,"SMITH, BRYAN",ID,02,REPUBLICAN PARTY,House,Challenger,P
H2FL12123,"SMITH, CHARLES W",FL,12,NO PARTY AFFILIATION,House,Challenger,N
H8NJ04014,"SMITH, CHRISTOPHER H",NJ,04,REPUBLICAN PARTY,House,Incumbent,C
H0CA25154,"SMITH, CHRISTY",CA,27,DEMOCRATIC PARTY,House,Challenger,P
H2AZ05173,"SMITH, CLINT",AZ,05,INDEPENDENT,House,Challenger,P
H6WA09025,"SMITH, D. ADAM",WA,09,DEMOCRATIC PARTY,House,Incumbent,C
H2NY29076,"SMITH, DANIELLE LEYTON MR",NY,29,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H6WY01082,"SMITH, DARIN DALE",WY,00,REPUBLICAN PARTY,House,Challenger,N
H2NC02238,"SMITH, ERICA DANETTE",NC,01,DEMOCRATIC PARTY,House,Challenger,P
H2TX14206,"SMITH, GINA DUNCKEL",TX,14,REPUBLICAN PARTY,House,Challenger,C
H2CO03203,"SMITH, GREGG HARRISON",CO,03,DEMOCRATIC PARTY,House,Challenger,C
H2OR04202,"SMITH, G. TOMMY",OR,04,DEMOCRATIC PARTY,House,Open seat,N
H2NJ03282,"SMITH, IAN",NJ,03,REPUBLICAN PARTY,House,Challenger,P
H2TX26176,"SMITH, ISAAC",TX,26,REPUBLICAN PARTY,House,Challenger,C
H4MO08162,"SMITH, JASON T",MO,08,REPUBLICAN PARTY,House,Incumbent,C
H2AL02190,"SMITH, JONATHAN",AL,02,LIBERTARIAN PARTY,House,Challenger,P
H2OR06017,"SMITH, LORETTA",OR,06,DEMOCRATIC PARTY,House,Open seat,P
H2WI03155,"SMITH, MORGAN ANTHONNY",WI,03,LIBERTARIAN PARTY,House,Open seat,N
H2VA02080,"SMITH, NEIL",VA,02,DEMOCRATIC PARTY,House,Challenger,N
H0GA06226,"SMITH, PAULETTE MISS",GA,06,REPUBLICAN PARTY,House,Challenger,C
H0NC03149,"SMITH, SANDY",NC,01,REPUBLICAN PARTY,House,Challenger,N
H2TX25301,"SMITH, TYLER RAY",TX,25,REPUBLICAN PARTY,House,Challenger,N
H2MO02177,"SMITH, WESLEY GILMAN",MO,02,REPUBLICAN PARTY,House,Challenger,P
H6PA16320,"SMUCKER, LLOYD K.",PA,11,REPUBLICAN PARTY,House,Incumbent,C
H2MO01195,"SNIDER, JAMES DAVID MR. 3",MO,01,REPUBLICAN PARTY,House,Challenger,N
H2MO07176,"SNIDER, JUSTIN DALE",MO,07,REPUBLICAN PARTY,House,Open seat,N
H2AK00507,"SNOWDEN, BRAD",AK,00,REPUBLICAN PARTY,House,Open seat,N
H0PA02091,"SNOW, SALEM",PA,02,DEMOCRATIC PARTY,House,Challenger,N
H2IN03202,"SNYDER, GARY",IN,03,DEMOCRATIC PARTY,House,Challenger,P
H2CO04144,"SODERBERG, MARIE K",CO,04,DEMOCRATIC PARTY,House,Challenger,N
H2CO04136,"SODERBERG, MARIE KATHRYN",CO,04,DEMOCRATIC PARTY,House,Challenger,N
H2IN09084,"SODREL, MICHAEL E",IN,09,REPUBLICAN PARTY,House,Open seat,P
H0KS01180,"SOETAERT, MICHAEL",KS,02,DEMOCRATIC PARTY,House,Challenger,N
H2NY04236,"SOLAGES, CARRIÉ",NY,04,DEMOCRATIC PARTY,House,Challenger,P
H0MI06202,"SOLIS, JERRY",MI,06,REPUBLICAN PARTY,House,Open seat,C
H2CA16159,"SOLOMON, BENJAMIN THOMAS MR",CA,16,REPUBLICAN PARTY,House,Challenger,P
H2KY12017,"SOMMERS, PETER MR",KY,12,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2NJ06251,"SONI, INDER JIT",NJ,06,OTHER,House,Challenger,N
H2FL22197,"SORENSEN, BEN",FL,23,DEMOCRATIC PARTY,House,Challenger,C
H2IL17147,"SORENSEN, ERIC",IL,17,DEMOCRATIC PARTY,House,Incumbent,C
H2FL11125,"SORIANO, GAVRIEL ELIYAHU",FL,11,REPUBLICAN PARTY,House,Challenger,P
H2MA02085,"SOSSA-PAQUETTE, JEFF",MA,02,REPUBLICAN PARTY,House,Challenger,N
H2TX34121,"SOTELO, PHILIP MR",TX,34,REPUBLICAN PARTY,House,Challenger,N
H6FL09179,"SOTO, DARREN",FL,09,DEMOCRATIC PARTY,House,Incumbent,C
H2GA09226,"SOUTHER, BENJAMIN ODUM",GA,09,REPUBLICAN PARTY,House,Challenger,C
H2NC07153,"SOUTHWORTH-BECKWITH, MAXIMILLIAN",NC,03,REPUBLICAN PARTY,House,Challenger,C
H0FL23090,"SPALDING, CARLA A",FL,25,REPUBLICAN PARTY,House,Challenger,N
H8VA07094,"SPANBERGER, ABIGAIL",VA,07,DEMOCRATIC PARTY,House,Incumbent,C
H3HI02142,"SPARKS, STEVE",HI,02,DEMOCRATIC PARTY,House,Open seat,N
H0IN05326,"SPARTZ, VICTORIA",IN,05,REPUBLICAN PARTY,House,Incumbent,C
H2IL01273,"SPAULDING, STEPHANY ROSE",IL,01,DEMOCRATIC PARTY,House,Open seat,C
H2WA01245,"SPEARS, THOMAS WYLIE",WA,01,INDEPENDENT,House,Challenger,N
H2NC02188,"SPEER, RICHARD J",NC,10,REPUBLICAN PARTY,House,Challenger,P
H2NY10357,"SPEER, STEVE F.",NY,10,OTHER,House,Challenger,N
H8CA12171,"SPEIER, JACKIE",CA,14,DEMOCRATIC PARTY,House,Incumbent,P
H0FL24205,"SPICER, LAVERN",FL,24,REPUBLICAN PARTY,House,Challenger,P
H2CA02217,"SPICER, REBECCA JUNE",CA,02,CONSERVATIVE PARTY,House,Challenger,N
H2NY13161,"SPIES, FRANCISCO A.",NY,13,DEMOCRATIC PARTY,House,Challenger,N
H2IL01406,"SPILLER, HOWARD L",IL,01,DEMOCRATIC PARTY,House,Open seat,N
H2CA41132,"SPINNEY, BILL",CA,39,REPUBLICAN PARTY,House,Challenger,P
H2AZ08193,"SPREITZER, JEREMY",AZ,08,WRITE-IN,House,Challenger,N
H2AZ08201,"SPREITZER, JEREMY",AZ,08,DEMOCRATIC PARTY,House,Challenger,N
H2NC01222,"SPRIGGS, JASON ALBERT",NC,01,DEMOCRATIC PARTY,House,Open seat,N
H2SC07207,"SPURLOCK, JEANETTE M",SC,07,REPUBLICAN PARTY,House,Challenger,N
H2TX22142,"SQUIRES, JAMES SCOTT",TX,22,DEMOCRATIC PARTY,House,Challenger,N
H2TX03274,"SRIVASTAVA, SANDEEP KUMAR KUMAR",TX,03,DEMOCRATIC PARTY,House,Challenger,N
H2OH03190,"STAHLEY, LEE R.",OH,03,REPUBLICAN PARTY,House,Challenger,N
H2AZ04192,"STAHL, JUDITH",AZ,04,DEMOCRATIC PARTY,House,Challenger,C
H2PA17111,"STAIBLE, TRICIA",PA,17,REPUBLICAN PARTY,House,Open seat,C
H2WA02243,"STALNAKER, BRANDON LEE",WA,02,REPUBLICAN PARTY,House,Challenger,N
H2NY04160,"STANIFORD, WILLIAM",NY,04,REPUBLICAN PARTY,House,Challenger,P
H2NM01144,"STANSBURY, MELANIE",NM,01,DEMOCRATIC PARTY,House,Incumbent,C
H8AZ09040,"STANTON, GREG",AZ,04,DEMOCRATIC PARTY,House,Incumbent,C
H2GA06156,"STAPLES, MARY MALLORY",GA,06,REPUBLICAN PARTY,House,Challenger,C
H2OH10252,"STAPLETON, BAXTER",OH,10,DEMOCRATIC PARTY,House,Challenger,C
H2TN05339,"STARBUCK, ROBBY",TN,05,REPUBLICAN PARTY,House,Open seat,P
H2FL15233,"STARGEL, KELLI",FL,15,REPUBLICAN PARTY,House,Challenger,C
H2FL07248,"STARK, KRISTOPHER L MR.",FL,07,REPUBLICAN PARTY,House,Open seat,N
H2IL14110,"STARRETT, SUSAN",IL,14,REPUBLICAN PARTY,House,Challenger,C
H8MN08043,"STAUBER, PETER ALLEN",MN,08,REPUBLICAN PARTY,House,Incumbent,C
H2NV01306,"STEEL, CYNTHIA DIANNE",NV,01,REPUBLICAN PARTY,House,Challenger,P
H8TN04123,"STEELE, RUSSELL",TN,04,DEMOCRATIC PARTY,House,Challenger,P
H0CA48198,"STEEL, MICHELLE",CA,45,REPUBLICAN PARTY,House,Incumbent,C
H4NY21079,"STEFANIK, ELISE M.",NY,21,REPUBLICAN PARTY,House,Incumbent,C
H8WI01156,"STEIL, BRYAN GEORGE",WI,01,REPUBLICAN PARTY,House,Incumbent,N
H2CA01227,"STEINER, MAX",CA,01,DEMOCRATIC PARTY,House,Challenger,P
H2IN03186,"STEPHENS, JOHN MATTHEW MR.",IN,03,DEMOCRATIC PARTY,House,Challenger,C
H2WA08216,"STEPHENSON, SCOTT",WA,08,REPUBLICAN PARTY,House,Challenger,C
H2TN14018,"STERLING, PAUL MR",TN,14,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H8FL17053,"STEUBE, GREG",FL,17,REPUBLICAN PARTY,House,Incumbent,N
H2IN02279,"STEURY, PAUL MR.",IN,02,DEMOCRATIC PARTY,House,Open seat,P
H2IL01422,"STEVEN`DEJOIE, STEVEN",IL,01,DEMOCRATIC PARTY,House,Open seat,N
H8MI11254,"STEVENS, HALEY",MI,11,DEMOCRATIC PARTY,House,Incumbent,C
H2WV01151,"STEVENS, KENT",WV,01,REPUBLICAN PARTY,House,Challenger,N
H2CA35159,"STEVENS, LLOYD ALEXANDER",CA,35,DEMOCRATIC PARTY,House,Challenger,C
H2TX20070,"STEVENS, MICHAEL TRAVIS",TX,20,REPUBLICAN PARTY,House,Challenger,N
H2CT04134,"STEVENSON, JAYME MRS.",CT,04,REPUBLICAN PARTY,House,Challenger,P
H6MD04142,"STEVENS, PATRICK LUCKY",MD,05,REPUBLICAN PARTY,House,Challenger,N
H2UT02324,"STEWART, CHRIS",UT,02,REPUBLICAN PARTY,House,Incumbent,N
H2NJ10238,"STEWART, GARTH",NJ,10,REPUBLICAN PARTY,House,Challenger,N
H2NY22170,"STEWART, HAL",NY,22,INDEPENDENT,House,Challenger,N
H2ME02196,"STEWART, HAROLD III",ME,02,REPUBLICAN PARTY,House,Challenger,C
H2TX07127,"STEWART, LANCE",TX,07,REPUBLICAN PARTY,House,Challenger,C
H8OH15076,"STIVERS, STEVE MR.",OH,15,REPUBLICAN PARTY,House,Incumbent,P
H2WA03126,"ST. JOHN, HEIDI",WA,03,REPUBLICAN PARTY,House,Challenger,P
H2UT03355,"STODDARD, MICHAEL",UT,03,LIBERTARIAN PARTY,House,Challenger,N
H2CA22249,"STOLL, MATTHEW",CA,21,REPUBLICAN PARTY,House,Open seat,C
H6FL12173,"STONE, DAMIAN DR",FL,12,DEMOCRATIC PARTY,House,Challenger,N
H2IN01222,"STORER, AARON",IN,01,REPUBLICAN PARTY,House,Challenger,N
H2AZ09142,"STOVALL, ALEX",AZ,09,REPUBLICAN PARTY,House,Challenger,P
H2GA05174,"STOVALL, VALENCIA",GA,05,DEMOCRATIC PARTY,House,Challenger,P
H8DC00143,"STRACUZZI, NATALE N.",DC,00,D.C. STATEHOOD GREEN PARTY,House,Challenger,N
H2GA14093,"STRAHAN, JENNIFER",GA,14,REPUBLICAN PARTY,House,Challenger,P
H2CA25226,"STRANSKY, DARA FAYE",CA,25,DEMOCRATIC PARTY,House,Challenger,N
H2MS01155,"STRAUSS, MARK D",MS,01,REPUBLICAN PARTY,House,Challenger,N
H2NC02261,"STRICKLAND, BILLY JOEL II",NC,01,REPUBLICAN PARTY,House,Challenger,P
H0WA10034,"STRICKLAND, MARILYN",WA,10,DEMOCRATIC PARTY,House,Incumbent,C
H2AK00523,"STRIZAK, SHERRY A.",AK,00,NA,House,Open seat,N
H2AL05102,"STRONG, DALE WHITNEY",AL,05,REPUBLICAN PARTY,House,Incumbent,C
H2TX07077,"STROUD, TIMOTHY",TX,07,REPUBLICAN PARTY,House,Challenger,C
H2FL07214,"STURGILL, SCOTT",FL,07,REPUBLICAN PARTY,House,Open seat,P
H2TX21128,"STURM, SCOTT WILLIAM",TX,21,DEMOCRATIC PARTY,House,Challenger,P
H2IN02303,"STUTZMAN, CHRISTY",IN,02,REPUBLICAN PARTY,House,Open seat,N
H2CA39201,"SUAREZ, EMMANUEL L",CA,39,REPUBLICAN PARTY,House,Challenger,N
H2CA08230,"SUDDUTH, CHERYL",CA,08,DEMOCRATIC PARTY,House,Challenger,P
H2FL23112,"SULEMAN, SAAD SIR",FL,23,REPUBLICAN PARTY,House,Challenger,N
H2MA09254,"SULLIVAN, DAN",MA,09,REPUBLICAN PARTY,House,Challenger,N
H2NY10191,"SULTAN, AAMIR",NY,10,REPUBLICAN PARTY,House,Challenger,N
H2MD06302,"SUMMERS, CARLEAH",MD,06,DEMOCRATIC PARTY,House,Challenger,N
H2CA42221,"SUMMERVILLE, WILLIAM M.",CA,42,DEMOCRATIC PARTY,House,Challenger,P
H2AK00317,"SUMNER, MAXWELL",AK,00,REPUBLICAN PARTY,House,Open seat,N
H2TX35193,"SUNDT, JENNIFER",TX,35,REPUBLICAN PARTY,House,Challenger,N
H6NY03247,"SUOZZI, THOMAS",NY,03,DEMOCRATIC PARTY,House,Incumbent,P
H2NY03139,"SURDI, KEVIN",NY,03,REPUBLICAN PARTY,House,Open seat,C
H2ME02162,"SUTTON, MICHAEL PHILLIP MR",ME,02,DEMOCRATIC PARTY,House,Challenger,N
H2ME02220,"SUTTON, MICHAEL PHILLIP MR",ME,02,DEMOCRATIC PARTY,House,Challenger,N
H2TX32166,"SWAD, ANTONIO",TX,32,REPUBLICAN PARTY,House,Challenger,P
H2FL22155,"SWAFFAR, DARLENE",FL,23,REPUBLICAN PARTY,House,Challenger,C
H0NC02158,"SWAIN, ALAN D",NC,04,REPUBLICAN PARTY,House,Open seat,P
H2IL01331,"SWAIN, JONATHAN",IL,01,DEMOCRATIC PARTY,House,Open seat,P
H2CA15094,"SWALWELL, ERIC MICHAEL",CA,14,DEMOCRATIC PARTY,House,Incumbent,C
H2WA08166,"SWANK, KEITH ROLAND",WA,10,REPUBLICAN PARTY,House,Challenger,P
H2GA10224,"SWAN, MITCHELL",GA,10,REPUBLICAN PARTY,House,Open seat,C
H2IL18061,"SWANSON, MICHAEL A",IL,18,DEMOCRATIC PARTY,House,Challenger,N
H2FL26081,"SWANSON, RUTH ANN",FL,26,REPUBLICAN PARTY,House,Challenger,P
H2OH05062,"SWARTZ, CRAIG STEPHEN",OH,05,DEMOCRATIC PARTY,House,Challenger,P
H2NC01230,"SWARTZ, JOSEPH",NC,03,DEMOCRATIC PARTY,House,Open seat,C
H2ME02238,"SWAZEY, GARRET",ME,02,REPUBLICAN PARTY,House,Challenger,N
H2MT02159,"SWEENEY, MARK",MT,02,DEMOCRATIC PARTY,House,Challenger,P
H2AK01174,"SWEENEY, TARA M",AK,00,REPUBLICAN PARTY,House,Open seat,C
H2FL23252,"SWEZY, LEWIS",FL,23,REPUBLICAN PARTY,House,Challenger,N
H2OK01168,"SWOBODA, JOHN PATRICK",OK,01,DEMOCRATIC PARTY,House,Challenger,N
H2OH13264,"SYKES, EMILIA",OH,13,DEMOCRATIC PARTY,House,Incumbent,C
H2GA14143,"SYNSTELIEN, SETH",GA,14,REPUBLICAN PARTY,House,Challenger,P
H2NC04176,"SZOKA, JOHN DAVID MR.",NC,04,REPUBLICAN PARTY,House,Open seat,P
H2NY10209,"TABACCO, JOHN",NY,10,REPUBLICAN PARTY,House,Challenger,N
H2FL10234,"TACHON, TERESA DR.",FL,10,DEMOCRATIC PARTY,House,Open seat,C
H8FL00034,"TADDEO, ANNETTE",FL,27,DEMOCRATIC PARTY,House,Challenger,P
H2CA50224,"TAITANO, KYLIE",CA,50,DEMOCRATIC PARTY,House,Challenger,C
H2CA43245,"TAKANO, MARK",CA,39,DEMOCRATIC PARTY,House,Incumbent,C
H2VT00185,"TALBOT, LUKE",VT,00,INDEPENDENT,House,Challenger,N
H2KS03174,"TALLENT, MARK",KS,03,REPUBLICAN PARTY,House,Challenger,N
H2MS03144,"TALLEY, RAHIM D",MS,03,DEMOCRATIC PARTY,House,Challenger,N
H2ID02166,"TAMAYO, AMY AMERICA",ID,02,DEMOCRATIC PARTY,House,Challenger,N
H2CA18130,"TANAKA, GREG",CA,16,DEMOCRATIC PARTY,House,Challenger,C
H2MI13402,"TAN, BORATHA",MI,13,DEMOCRATIC PARTY,House,Challenger,N
H0CA17193,"TANDON, RITESH",CA,17,REPUBLICAN PARTY,House,Challenger,N
H2CA22207,"TARASEVIC, WILLIAM",CA,22,UNAFFILIATED,House,Challenger,N
H2FL18112,"TARAZONA, EDDIE",FL,18,REPUBLICAN PARTY,House,Challenger,N
H2NV02544,"TARKANIAN, DANNY",NV,02,REPUBLICAN PARTY,House,Challenger,P
H2MA06094,"TASHJIAN, MARK MR.",MA,06,LIBERTARIAN PARTY,House,Challenger,P
H2CA45133,"TAURUS, NICHOLAS",CA,40,REPUBLICAN PARTY,House,Challenger,C
H2NJ02201,"TAVAREZ, HECTOR MR",NJ,02,DEMOCRATIC PARTY,House,Challenger,C
H2VA10265,"TAYLOR, BROOKE",VA,10,REPUBLICAN PARTY,House,Challenger,P
H2IL13187,"TAYLOR, ELLIS EVERETT",IL,13,DEMOCRATIC PARTY,House,Challenger,N
H6OK04114,"TAYLOR, JAMES",OK,04,REPUBLICAN PARTY,House,Challenger,P
H2VA03096,"TAYLOR, JAMES L",VA,03,DEMOCRATIC PARTY,House,Challenger,N
H2IL01216,"TAYLOR, KIRBY JEROME BIRGANS- MR.",IL,01,DEMOCRATIC PARTY,House,Open seat,P
H8TX03123,"TAYLOR, NICHOLAS V.",TX,03,REPUBLICAN PARTY,House,Incumbent,P
H2CA26182,"TAYLOR, PAUL N",CA,26,REPUBLICAN PARTY,House,Challenger,N
H2PA24026,"TAYLOR, RANDALL MR.",PA,24,DEMOCRATIC PARTY,House,Challenger,N
H2CA49317,"TAYLOR, RENEE",CA,49,REPUBLICAN PARTY,House,Challenger,N
H4TX37013,"TAYLOR, SHERRI  LYNN",TX,37,DEMOCRATIC PARTY,House,Challenger,N
H2GA02122,"TAYLOR, TRACY",GA,02,REPUBLICAN PARTY,House,Challenger,N
H0TX09176,"TEAGUE, JOHNNY MARK DR.",TX,07,REPUBLICAN PARTY,House,Challenger,P
H2FL02165,"TEAGUE, JOVANTE RODRIGUEZ MR",FL,02,REPUBLICAN PARTY,House,Challenger,N
H2CO08038,"TEDESCO, CHAZ",CO,08,DEMOCRATIC PARTY,House,Open seat,P
H2OK02232,"TEEHEE, JOHNNY",OK,02,REPUBLICAN PARTY,House,Open seat,C
H2IN06288,"TEETERS, BARTON WAYNE",IN,06,DEMOCRATIC PARTY,House,Challenger,N
H2PA16089,"TELESZ, RICHARD EDWARD",PA,16,DEMOCRATIC PARTY,House,Challenger,P
H4NY22051,"TENNEY, CLAUDIA",NY,24,REPUBLICAN PARTY,House,Incumbent,N
H2FL20191,"TER MAAT, MICHAEL",FL,20,LIBERTARIAN PARTY,House,Challenger,C
H2FL08105,"TERRY, JOANNE R",FL,08,DEMOCRATIC PARTY,House,Challenger,P
H8CO03259,"TETU, RICHARD",CO,03,WRITE-IN,House,Challenger,N
H2CA25259,"THAKUR, ALBERT 'BURT'",CA,25,REPUBLICAN PARTY,House,Challenger,P
H2IL27013,"THAMES, MATHEW GERALD MR",IL,27,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2AZ14019,"THAMESMEAD, ISAAC MR",AZ,14,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2MI13204,"THANEDAR, SHRI",MI,13,DEMOCRATIC PARTY,House,Incumbent,C
H2ME01131,"THELANDER, EDWIN F MR.",ME,01,REPUBLICAN PARTY,House,Challenger,P
H2IL09144,"T. HELDUT, ANDREW",IL,09,DEMOCRATIC PARTY,House,Challenger,N
H8WI02121,"THERON, DANIEL PETER",WI,02,REPUBLICAN PARTY,House,Challenger,P
H2MD01246,"THIBEAULT, DANIEL FRANK",MD,01,LIBERTARIAN PARTY,House,Challenger,N
H2AK00481,"THISTLE, DAVID",AK,00,NA,House,Open seat,N
H2TX04132,"THOMAS, DANIEL M.",TX,04,REPUBLICAN PARTY,House,Challenger,P
H2AK00259,"THOMAS, ERNEST F.",AK,00,DEMOCRATIC PARTY,House,Open seat,N
H2IL17196,"THOMAS, KERMIT ELLIOTT MR. JR.",IL,17,DEMOCRATIC PARTY,House,Open seat,N
H0NC04220,"THOMAS, ROBERT",NC,04,REPUBLICAN PARTY,House,Open seat,P
H2MT02191,"THOMAS, SAMUEL",MT,02,LIBERTARIAN PARTY,House,Open seat,N
H4IN09098,"THOMAS, WILLIAM JOSEPH",IN,09,REPUBLICAN PARTY,House,Open seat,N
H4MS02068,"THOMPSON, BENNIE G.",MS,02,DEMOCRATIC PARTY,House,Incumbent,C
H2NJ28016,"THOMPSON, BRIAN HIRAM MR",NJ,28,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2KS39012,"THOMPSON, CARREY MR",KS,39,INDUSTRIAL GOVERNMENT PARTY,House,Challenger,N
H2TX18173,"THOMPSON, CHARLES",TX,18,DEMOCRATIC PARTY,House,Challenger,N
H2AL05144,"THOMPSON, CHARLES",AL,05,NA,House,Open seat,C
H8PA05071,"THOMPSON, GLENN MR.",PA,15,REPUBLICAN PARTY,House,Incumbent,C
H2IL01224,"THOMPSON, MICHAEL ANTHONY",IL,01,DEMOCRATIC PARTY,House,Open seat,P
H8CA01109,"THOMPSON, MIKE MR.",CA,04,DEMOCRATIC PARTY,House,Incumbent,C
H2CO05133,"THOMPSON, RYAN CASEY",CO,05,UNAFFILIATED,House,Challenger,N
H2TX34196,"THOMPSON, WILLIAM",TX,34,DEMOCRATIC PARTY,House,Challenger,C
H2TX22191,"THORNE, GREGORY JONATHAN",TX,22,REPUBLICAN PARTY,House,Challenger,C
H2AZ06338,"THORNTON, AVERY",AZ,06,WRITE-IN,House,Challenger,N
H0FL06111,"THRIPP, RICHARD",FL,06,DEMOCRATIC PARTY,House,Challenger,P
H2VA05091,"THRONEBURG, JOSHUA",VA,05,DEMOCRATIC PARTY,House,Challenger,P
H2IN09290,"TIBBS, BRIAN",IN,09,REPUBLICAN PARTY,House,Open seat,N
H0WI07101,"TIFFANY, TOM",WI,07,UNKNOWN,House,Incumbent,C
H6TX15220,"TIJERINA, VANESSA S",TX,15,DEMOCRATIC PARTY,House,Challenger,N
H8SC04250,"TIMMONS, WILLIAM R IV",SC,04,REPUBLICAN PARTY,House,Incumbent,C
H8AZ08083,"TIPIRNENI, HIRAL VYAS",AZ,06,DEMOCRATIC PARTY,House,Challenger,C
H8HI01283,"TIPPENS, MICHELLE ROSE",HI,02,LIBERTARIAN PARTY,House,Challenger,N
H8NV03036,"TITUS, DINA",NV,01,DEMOCRATIC PARTY,House,Incumbent,C
H8MI13250,"TLAIB, RASHIDA",MI,12,DEMOCRATIC PARTY,House,Incumbent,C
H2MT00112,"TODD, MARY BROOKS",MT,01,REPUBLICAN PARTY,House,Challenger,C
H2HI02581,"TOKUDA, JILL NAOMI",HI,02,DEMOCRATIC PARTY,House,Incumbent,C
H2FL15191,"TOLEDO, JACKIE",FL,15,REPUBLICAN PARTY,House,Challenger,P
H2PA17129,"TOMSHAY, JAMES",PA,17,REPUBLICAN PARTY,House,Open seat,N
H8NY21203,"TONKO, PAUL DAVID",NY,20,DEMOCRATIC PARTY,House,Incumbent,C
H2MI07115,"TONON, ADRIAN LINO",MI,13,DEMOCRATIC PARTY,House,Challenger,C
H2NJ11160,"TOOMEY, THOMAS AUGUSTINE MR.",NJ,06,REPUBLICAN PARTY,House,Challenger,C
H2CA00146,"TOOMIM, LEAH MELISSA",CA,36,REPUBLICAN PARTY,House,Challenger,N
H2MD03218,"TORRES, AMAL",MD,03,REPUBLICAN PARTY,House,Challenger,P
H2AZ01404,"TORRES, GINGER SYKES",AZ,01,DEMOCRATIC PARTY,House,Challenger,P
H2FL15266,"TORRES, JERRY",FL,14,REPUBLICAN PARTY,House,Challenger,C
H4CA35031,"TORRES, NORMA",CA,35,DEMOCRATIC PARTY,House,Incumbent,C
H0NY15160,"TORRES, RITCHIE JOHN",NY,15,DEMOCRATIC PARTY,House,Incumbent,C
H2TX05253,"TORRES, RUTH MS.",TX,05,NO PARTY AFFILIATION,House,Challenger,N
H2FL14228,"TOULME, ALIX JACK CHRISTOPHER MR. JR",FL,14,DEMOCRATIC PARTY,House,Challenger,N
H0NH02280,"TOWNE, GILEAD R",NH,01,REPUBLICAN PARTY,House,Challenger,P
H2AZ06288,"TOWNSEND, KELLY",AZ,06,REPUBLICAN PARTY,House,Challenger,C
H2MA03158,"TOZIER-ROBBINS, MIRANDA L.",MA,03,DEMOCRATIC PARTY,House,Challenger,N
H8MA03106,"TRAHAN, LORI",MA,03,DEMOCRATIC PARTY,House,Incumbent,C
H2GA14028,"TRAMBAUER-SMITH, BRITTANY",GA,14,DEMOCRATIC PARTY,House,Challenger,P
H2MA03141,"TRAN, DEAN",MA,03,REPUBLICAN PARTY,House,Challenger,P
H2MT02092,"TRANEL, MONICA",MT,01,DEMOCRATIC PARTY,House,Challenger,P
H2MN05158,"TRAN, SHERLOCK KHANH",MN,05,DEMOCRATIC-FARMER-LABOR,House,Challenger,N
H2PA07088,"TRAN, TUONG VI M",PA,07,DEMOCRATIC PARTY,House,Challenger,N
